Dataseed	minfreq	base_freq	base_freq_min	base_freq_max	fbtype	exec_max_sample_rate	exec_ignore_low_sr_samples	use_training_form	exec_n_ver_n_task_use_aug_dataset_dir_preprocess	nbands	wintime_steptime_dataset_kwargs	use_full_mfcc	canonical_features	ontology	# insts (TRAIN)	# insts (TEST)	class_counts (TRAIN)	class_counts (TEST)	n_features	channel_size	T,(nothing, 2, 0.01, 0.4, false)train_accuracy	T,(nothing, 2, 0.01, 0.4, false)K	T,(nothing, 2, 0.01, 0.4, false)accuracy	T,(nothing, 2, 0.01, 0.4, false)macro_sensitivity	T,(nothing, 2, 0.01, 0.4, false)safe_macro_sensitivity	T,(nothing, 2, 0.01, 0.4, false)safe_macro_specificity	T,(nothing, 2, 0.01, 0.4, false)safe_macro_PPV	T,(nothing, 2, 0.01, 0.4, false)safe_macro_NPV	T,(nothing, 2, 0.01, 0.4, false)safe_macro_F1	T,(nothing, 2, 0.01, 0.4, false)n_nodes	T,(nothing, 2, 0.01, 0.4, false)n_leaves	T,(nothing, 2, 0.01, 0.4, false)height	T,(nothing, 2, 0.01, 0.4, false)modal_height	T,(nothing, 2, 0.01, 0.4, false)t	T,(nothing, 2, 0.01, 0.4, false)hash	T,(nothing, 2, 0.01, 0.5, false)train_accuracy	T,(nothing, 2, 0.01, 0.5, false)K	T,(nothing, 2, 0.01, 0.5, false)accuracy	T,(nothing, 2, 0.01, 0.5, false)macro_sensitivity	T,(nothing, 2, 0.01, 0.5, false)safe_macro_sensitivity	T,(nothing, 2, 0.01, 0.5, false)safe_macro_specificity	T,(nothing, 2, 0.01, 0.5, false)safe_macro_PPV	T,(nothing, 2, 0.01, 0.5, false)safe_macro_NPV	T,(nothing, 2, 0.01, 0.5, false)safe_macro_F1	T,(nothing, 2, 0.01, 0.5, false)n_nodes	T,(nothing, 2, 0.01, 0.5, false)n_leaves	T,(nothing, 2, 0.01, 0.5, false)height	T,(nothing, 2, 0.01, 0.5, false)modal_height	T,(nothing, 2, 0.01, 0.5, false)t	T,(nothing, 2, 0.01, 0.5, false)hash	T,(nothing, 2, 0.01, 0.6, false)train_accuracy	T,(nothing, 2, 0.01, 0.6, false)K	T,(nothing, 2, 0.01, 0.6, false)accuracy	T,(nothing, 2, 0.01, 0.6, false)macro_sensitivity	T,(nothing, 2, 0.01, 0.6, false)safe_macro_sensitivity	T,(nothing, 2, 0.01, 0.6, false)safe_macro_specificity	T,(nothing, 2, 0.01, 0.6, false)safe_macro_PPV	T,(nothing, 2, 0.01, 0.6, false)safe_macro_NPV	T,(nothing, 2, 0.01, 0.6, false)safe_macro_F1	T,(nothing, 2, 0.01, 0.6, false)n_nodes	T,(nothing, 2, 0.01, 0.6, false)n_leaves	T,(nothing, 2, 0.01, 0.6, false)height	T,(nothing, 2, 0.01, 0.6, false)modal_height	T,(nothing, 2, 0.01, 0.6, false)t	T,(nothing, 2, 0.01, 0.6, false)hash	T,(nothing, 4, 0.01, 0.4, false)train_accuracy	T,(nothing, 4, 0.01, 0.4, false)K	T,(nothing, 4, 0.01, 0.4, false)accuracy	T,(nothing, 4, 0.01, 0.4, false)macro_sensitivity	T,(nothing, 4, 0.01, 0.4, false)safe_macro_sensitivity	T,(nothing, 4, 0.01, 0.4, false)safe_macro_specificity	T,(nothing, 4, 0.01, 0.4, false)safe_macro_PPV	T,(nothing, 4, 0.01, 0.4, false)safe_macro_NPV	T,(nothing, 4, 0.01, 0.4, false)safe_macro_F1	T,(nothing, 4, 0.01, 0.4, false)n_nodes	T,(nothing, 4, 0.01, 0.4, false)n_leaves	T,(nothing, 4, 0.01, 0.4, false)height	T,(nothing, 4, 0.01, 0.4, false)modal_height	T,(nothing, 4, 0.01, 0.4, false)t	T,(nothing, 4, 0.01, 0.4, false)hash	T,(nothing, 4, 0.01, 0.5, false)train_accuracy	T,(nothing, 4, 0.01, 0.5, false)K	T,(nothing, 4, 0.01, 0.5, false)accuracy	T,(nothing, 4, 0.01, 0.5, false)macro_sensitivity	T,(nothing, 4, 0.01, 0.5, false)safe_macro_sensitivity	T,(nothing, 4, 0.01, 0.5, false)safe_macro_specificity	T,(nothing, 4, 0.01, 0.5, false)safe_macro_PPV	T,(nothing, 4, 0.01, 0.5, false)safe_macro_NPV	T,(nothing, 4, 0.01, 0.5, false)safe_macro_F1	T,(nothing, 4, 0.01, 0.5, false)n_nodes	T,(nothing, 4, 0.01, 0.5, false)n_leaves	T,(nothing, 4, 0.01, 0.5, false)height	T,(nothing, 4, 0.01, 0.5, false)modal_height	T,(nothing, 4, 0.01, 0.5, false)t	T,(nothing, 4, 0.01, 0.5, false)hash	T,(nothing, 4, 0.01, 0.6, false)train_accuracy	T,(nothing, 4, 0.01, 0.6, false)K	T,(nothing, 4, 0.01, 0.6, false)accuracy	T,(nothing, 4, 0.01, 0.6, false)macro_sensitivity	T,(nothing, 4, 0.01, 0.6, false)safe_macro_sensitivity	T,(nothing, 4, 0.01, 0.6, false)safe_macro_specificity	T,(nothing, 4, 0.01, 0.6, false)safe_macro_PPV	T,(nothing, 4, 0.01, 0.6, false)safe_macro_NPV	T,(nothing, 4, 0.01, 0.6, false)safe_macro_F1	T,(nothing, 4, 0.01, 0.6, false)n_nodes	T,(nothing, 4, 0.01, 0.6, false)n_leaves	T,(nothing, 4, 0.01, 0.6, false)height	T,(nothing, 4, 0.01, 0.6, false)modal_height	T,(nothing, 4, 0.01, 0.6, false)t	T,(nothing, 4, 0.01, 0.6, false)hash	RF,(half_f, 50, 0.7, identity, nothing, false)train_accuracy	RF,(half_f, 50, 0.7, identity, nothing, false)K	RF,(half_f, 50, 0.7, identity, nothing, false)accuracy	RF,(half_f, 50, 0.7, identity, nothing, false)macro_sensitivity	RF,(half_f, 50, 0.7, identity, nothing, false)safe_macro_sensitivity	RF,(half_f, 50, 0.7, identity, nothing, false)safe_macro_specificity	RF,(half_f, 50, 0.7, identity, nothing, false)safe_macro_PPV	RF,(half_f, 50, 0.7, identity, nothing, false)safe_macro_NPV	RF,(half_f, 50, 0.7, identity, nothing, false)safe_macro_F1	RF,(half_f, 50, 0.7, identity, nothing, false)oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_accuracy	RF,(half_f, 50, 0.7, identity, nothing, false)σ² K	RF,(half_f, 50, 0.7, identity, nothing, false)σ² accuracy	RF,(half_f, 50, 0.7, identity, nothing, false)σ² macro_sensitivity	RF,(half_f, 50, 0.7, identity, nothing, false)σ² safe_macro_sensitivity	RF,(half_f, 50, 0.7, identity, nothing, false)σ² safe_macro_specificity	RF,(half_f, 50, 0.7, identity, nothing, false)σ² safe_macro_PPV	RF,(half_f, 50, 0.7, identity, nothing, false)σ² safe_macro_NPV	RF,(half_f, 50, 0.7, identity, nothing, false)σ² safe_macro_F1	RF,(half_f, 50, 0.7, identity, nothing, false)σ² oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)t	RF,(half_f, 50, 0.7, identity, nothing, false)hash	RF,(half_f, 100, 0.7, identity, nothing, false)train_accuracy	RF,(half_f, 100, 0.7, identity, nothing, false)K	RF,(half_f, 100, 0.7, identity, nothing, false)accuracy	RF,(half_f, 100, 0.7, identity, nothing, false)macro_sensitivity	RF,(half_f, 100, 0.7, identity, nothing, false)safe_macro_sensitivity	RF,(half_f, 100, 0.7, identity, nothing, false)safe_macro_specificity	RF,(half_f, 100, 0.7, identity, nothing, false)safe_macro_PPV	RF,(half_f, 100, 0.7, identity, nothing, false)safe_macro_NPV	RF,(half_f, 100, 0.7, identity, nothing, false)safe_macro_F1	RF,(half_f, 100, 0.7, identity, nothing, false)oob_error	RF,(half_f, 100, 0.7, identity, nothing, false)n_trees	RF,(half_f, 100, 0.7, identity, nothing, false)n_nodes	RF,(half_f, 100, 0.7, identity, nothing, false)σ² train_accuracy	RF,(half_f, 100, 0.7, identity, nothing, false)σ² K	RF,(half_f, 100, 0.7, identity, nothing, false)σ² accuracy	RF,(half_f, 100, 0.7, identity, nothing, false)σ² macro_sensitivity	RF,(half_f, 100, 0.7, identity, nothing, false)σ² safe_macro_sensitivity	RF,(half_f, 100, 0.7, identity, nothing, false)σ² safe_macro_specificity	RF,(half_f, 100, 0.7, identity, nothing, false)σ² safe_macro_PPV	RF,(half_f, 100, 0.7, identity, nothing, false)σ² safe_macro_NPV	RF,(half_f, 100, 0.7, identity, nothing, false)σ² safe_macro_F1	RF,(half_f, 100, 0.7, identity, nothing, false)σ² oob_error	RF,(half_f, 100, 0.7, identity, nothing, false)σ² n_trees	RF,(half_f, 100, 0.7, identity, nothing, false)σ² n_nodes	RF,(half_f, 100, 0.7, identity, nothing, false)t	RF,(half_f, 100, 0.7, identity, nothing, false)hash	
1	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	97.65	27.91	63.95	63.95	65.12	62.79	63.64	64.29	64.37	69	35	9	5	17.871	6fcc8fdf20caa0e19b033d376a41f4bb1c4593b811b00cc40fd3255d74426400	97.65	27.91	63.95	63.95	65.12	62.79	63.64	64.29	64.37	69	35	9	5	4.105	6fcc8fdf20caa0e19b033d376a41f4bb1c4593b811b00cc40fd3255d74426400	97.65	27.91	63.95	63.95	65.12	62.79	63.64	64.29	64.37	69	35	9	5	4.117	6fcc8fdf20caa0e19b033d376a41f4bb1c4593b811b00cc40fd3255d74426400	96.18	25.58	62.79	62.79	60.47	65.12	63.41	62.22	61.9	59	30	8	4	3.721	83be75019bc47186592ffb4cbb9b4913f1490a420c18899c492d21594e30dbe9	96.18	25.58	62.79	62.79	60.47	65.12	63.41	62.22	61.9	59	30	8	4	3.749	83be75019bc47186592ffb4cbb9b4913f1490a420c18899c492d21594e30dbe9	96.18	25.58	62.79	62.79	60.47	65.12	63.41	62.22	61.9	59	30	8	4	3.793	83be75019bc47186592ffb4cbb9b4913f1490a420c18899c492d21594e30dbe9	98.41	36.74	68.37	68.37	65.12	71.63	69.67	67.27	67.29	0.0	5000.0	222920.0	0.0	0.04	0.01	0.01	0.05	0.04	0.01	0.01	0.02	0.0	0.0	103720.0	0.0	("1af801a25f0fb5833e89384c5aeb0fb14ddd0c19f95c5e58ed1bb158c337048e", "a81ebe4875b8474b51e07e7e3c9a4ac50b0c98f11292095b97435395489718f2", "b7af93c860a6399df53a843e1183456f46ef90b332680ba495faad144ab75b4c", "e4cb77d4f2b45f54e426e0dc12b65118755bd6d088334979a3073e95b32ed68a", "6bc28758aac8a9b47a2453d813d7b3e3a6b8dae97b8aa889866f8859560fd4df")	99.12	38.6	69.3	69.3	66.98	71.63	70.3	68.43	68.58	18.76	10000.0	446440.0	0.0	0.07	0.02	0.02	0.01	0.09	0.04	0.01	0.01	0.01	0.0	257880.0	122.587	("72b91fcc7c7a5cfa138a5a07e1c03d524235691cfb6e8a50aa040709dd0cd27b", "dfe6be461300e194679696f6890e31057c268b5de91efa6bc142493296e8c9cc", "44a7bce25ac22e9f56ea4866f7b192a80c07376dc4f865e03235237b7cbf8fb1", "498e00a856695544a875aeb62964eacae64beef4f369ba607a2a93f79ab7d6af", "445544681ba9064e33a61d860cd8b2928b7de743c09cb54a0ca91df583958dae")	
2	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	98.24	60.47	80.23	80.23	81.4	79.07	79.55	80.95	80.46	67	34	10	6	4.339	6a8ff55af4324c822d7a33b517c11cc7f35277bdf2a0f4557c409664bc469964	98.24	60.47	80.23	80.23	81.4	79.07	79.55	80.95	80.46	67	34	10	6	4.072	6a8ff55af4324c822d7a33b517c11cc7f35277bdf2a0f4557c409664bc469964	98.24	60.47	80.23	80.23	81.4	79.07	79.55	80.95	80.46	67	34	10	6	4.249	6a8ff55af4324c822d7a33b517c11cc7f35277bdf2a0f4557c409664bc469964	95.88	65.12	82.56	82.56	83.72	81.4	81.82	83.33	82.76	61	31	10	7	3.987	bfec62bca940612af5e697e9c76697409ecb03ed82bbfd59792aaaac545b883c	95.88	65.12	82.56	82.56	83.72	81.4	81.82	83.33	82.76	61	31	10	7	3.969	bfec62bca940612af5e697e9c76697409ecb03ed82bbfd59792aaaac545b883c	95.88	65.12	82.56	82.56	83.72	81.4	81.82	83.33	82.76	61	31	10	7	3.979	bfec62bca940612af5e697e9c76697409ecb03ed82bbfd59792aaaac545b883c	99.12	64.65	82.33	82.33	83.26	81.4	81.83	82.94	82.51	0.0	5000.0	238120.0	0.0	0.09	0.02	0.02	0.01	0.14	0.08	0.0	0.01	0.0	0.0	107720.0	0.0	("2a7828f6720863bd5fed1c83f8fae2de7896d27bd269b08213f19682facf0558", "3023b93dc9302e2bf6f69bd6a9ff72a45342ccd64b8488ca06f5aa93d5398510", "83a36a906fbee980c38038716f73f0d998a41df7cb7ce22afbae447b0f9dc3c4", "0c6e1247ace83098a28b9ae50e95ce9d9ef6c46bf99f9925ace194d3217cd2ea", "7f753c32a3001cbc9f82d1a43a642892437dc3a3b380b343405e054d901d61e6")	99.65	62.79	81.4	81.4	82.33	80.47	80.87	82.02	81.57	23.0	10000.0	479880.0	0.0	0.05	0.01	0.01	0.04	0.07	0.04	0.02	0.01	0.01	0.0	74920.0	133.52	("07c9acadd36a7c00658bac378f458856ace706e672df542328e3dc903d26f1f8", "a679a21cb9c06102c2a3ba733d9ee1a3caea24f49d9d574af7b62c3e730207ea", "d176d04ada9794a77ac0830d0c4c73c16da2d61769de8c7464a091806bc79b46", "cfb64caa83d16193394f5c8a4370069dc43c1843bf7637cb6786d51155f8b2ac", "5571852e005b7d79d6fb414d1c035b8ccb848461bd657250fde9c36fc9b65c57")	
3	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	97.65	39.53	69.77	69.77	67.44	72.09	70.73	68.89	69.05	75	38	10	6	4.341	fcdc4bc926be3c4366b682f6388de05426a18e767572f0b713b7221071d5a9b2	97.65	39.53	69.77	69.77	67.44	72.09	70.73	68.89	69.05	75	38	10	6	4.126	fcdc4bc926be3c4366b682f6388de05426a18e767572f0b713b7221071d5a9b2	97.65	39.53	69.77	69.77	67.44	72.09	70.73	68.89	69.05	75	38	10	6	4.4	fcdc4bc926be3c4366b682f6388de05426a18e767572f0b713b7221071d5a9b2	95.0	34.88	67.44	67.44	60.47	74.42	70.27	65.31	65.0	65	33	9	6	4.129	c76eff58544cd021dd5b8fcad83b3eeba40db3b3a8104069f8952015e1762ea2	95.0	34.88	67.44	67.44	60.47	74.42	70.27	65.31	65.0	65	33	9	6	3.842	c76eff58544cd021dd5b8fcad83b3eeba40db3b3a8104069f8952015e1762ea2	95.0	34.88	67.44	67.44	60.47	74.42	70.27	65.31	65.0	65	33	9	6	4.062	c76eff58544cd021dd5b8fcad83b3eeba40db3b3a8104069f8952015e1762ea2	99.29	50.23	75.12	75.12	65.12	85.12	81.41	70.99	72.31	0.0	5000.0	239440.0	0.0	0.07	0.02	0.02	0.14	0.02	0.0	0.04	0.05	0.0	0.0	103080.0	0.0	("c2c3422a4da896e7068cafbbbb6e67cc43888af5daee38aa364bb58cfe7a43db", "242266478fb279945cff3a2f61ce4e518f0c9e44606435684d780c96983bdda0", "5dc6c884fb741b22c887b1ff39139e1ddb76c39d8e1ce3f0cddc245c0ab71051", "8907df3e4e77e74f21eb1c3a4386391adab12707edc52993b0b04daaa5cf9379", "5a6b874ec7665a4dc66297e53d0290665865dad27bab78988999c852edb2b76c")	99.88	51.16	75.58	75.58	66.05	85.12	81.61	71.5	73.0	21.18	10000.0	475640.0	0.0	0.08	0.02	0.02	0.04	0.02	0.02	0.02	0.03	0.0	0.0	468280.0	127.886	("0ccb5de2bcc9ff9fa9f6b046e4307d44cef5f06226675bf6e4667899fd2d7b79", "33dfbbd2d436c49e56011d9a0b753cca44137248966d739ed40d49061bd784ca", "4e5ca2ae3d809cdfe2b0b88107642c16f61fdec0d2e215c2885a3a7a12e4934c", "d1324eb3d23561699d2ea6406817c13b16f83305cc101bea41946b8a8f820685", "dc5b4292389b20cd2f3d0398678155c0c80d9e7bee24075ac275f41f6dacc4f3")	
4	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	97.65	46.51	73.26	73.26	62.79	83.72	79.41	69.23	70.13	75	38	12	6	4.138	4cbd1cd88da7402e61c34f0e3c189dc9fb564f172acf6be853564d3bda8b71a7	97.65	46.51	73.26	73.26	62.79	83.72	79.41	69.23	70.13	75	38	12	6	4.142	4cbd1cd88da7402e61c34f0e3c189dc9fb564f172acf6be853564d3bda8b71a7	97.65	46.51	73.26	73.26	62.79	83.72	79.41	69.23	70.13	75	38	12	6	4.055	4cbd1cd88da7402e61c34f0e3c189dc9fb564f172acf6be853564d3bda8b71a7	95.59	41.86	70.93	70.93	60.47	81.4	76.47	67.31	67.53	67	34	10	6	3.759	3bd2ee51748e4b6a53dfe614eb05f8fb62abce6ec3367bccd26a2b071d35be91	95.59	41.86	70.93	70.93	60.47	81.4	76.47	67.31	67.53	67	34	10	6	3.586	3bd2ee51748e4b6a53dfe614eb05f8fb62abce6ec3367bccd26a2b071d35be91	95.59	41.86	70.93	70.93	60.47	81.4	76.47	67.31	67.53	67	34	10	6	3.769	3bd2ee51748e4b6a53dfe614eb05f8fb62abce6ec3367bccd26a2b071d35be91	99.24	59.53	79.77	79.77	76.74	82.79	81.7	78.07	79.14	0.0	5000.0	238200.0	0.0	0.23	0.06	0.06	0.05	0.07	0.07	0.05	0.06	0.0	0.0	36600.0	0.0	("0207c5053bf45a2f4c5deb13074b66bc4421647f9a49404059b99f53a3025056", "e94c7d19f18bcd980fdd9a3023cefffc47a95e3fe037f316c19052b7e77ed736", "8fd7e38a3bef2eb0e6630377ed119ffd5706a76224bbe601455bfb5c943f9b72", "4e925e03a78eadc9e2f87a4ad2dfc942baedba5a79b157ab25afefb037c89fd8", "540e0747163885e3352a0fd13388b95e7ada1150e5c4be7f026aeb7efd69ed2e")	99.76	59.53	79.77	79.77	76.28	83.26	82.0	77.83	79.04	21.24	10000.0	473400.0	0.0	0.15	0.04	0.04	0.04	0.04	0.04	0.03	0.04	0.0	0.0	204800.0	130.598	("1c8f4e855e3ad36259cb62959403a08ce013d5a3128898d591b0ec19c364a178", "0e96935b4526a5cc799c087a90a5b9080579f85cf1d6d9f1c3bc97b0cde7ed54", "25688b39f6440af2ceba84fbf7eaaf9497c559bf54d6871c7a6e7b6fb97071f6", "9e2ce28e97324ec845ff2f065018851e939159ebea0e5d889107cd9582ff75ad", "95da8d9f4269795d8d8d35d6eaa4a3629b19db9b4330b21240707099e613e4f2")	
5	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	98.53	48.84	74.42	74.42	79.07	69.77	72.34	76.92	75.56	71	36	10	7	3.865	0116b737f63f8b8230054068c42080d25bcd00d4f41cb699b91099dae4203239	98.53	48.84	74.42	74.42	79.07	69.77	72.34	76.92	75.56	71	36	10	7	3.821	0116b737f63f8b8230054068c42080d25bcd00d4f41cb699b91099dae4203239	98.53	48.84	74.42	74.42	79.07	69.77	72.34	76.92	75.56	71	36	10	7	3.864	0116b737f63f8b8230054068c42080d25bcd00d4f41cb699b91099dae4203239	95.29	44.19	72.09	72.09	79.07	65.12	69.39	75.68	73.91	59	30	9	6	3.219	bf5e6e715b135b291115b23913ca5723e0c54ec94846ca210c2a14438b29f6d8	95.29	44.19	72.09	72.09	79.07	65.12	69.39	75.68	73.91	59	30	9	6	3.703	bf5e6e715b135b291115b23913ca5723e0c54ec94846ca210c2a14438b29f6d8	95.29	44.19	72.09	72.09	79.07	65.12	69.39	75.68	73.91	59	30	9	6	3.492	bf5e6e715b135b291115b23913ca5723e0c54ec94846ca210c2a14438b29f6d8	99.41	61.4	80.7	80.7	78.6	82.79	82.05	79.54	80.25	0.0	5000.0	233840.0	0.0	0.18	0.04	0.04	0.15	0.04	0.03	0.08	0.06	0.0	0.0	94080.0	0.0	("442cbbef328b9bdceb343fd72d929708b9b734f3457fbc3062915d1c35e594f9", "6c79efa2299bef129ef19e5c479b23ebca06e0be9d0b6127271ec20324cf59d0", "826969fb4c67d26098373dd76d734add5b3cd7ba861794a997d172ae37985c2c", "5d2e7c1dc4e8b06c54cf5bb45c1197fb51ab1aea94d69f8257f4883d17b4b8d0", "c6bf61ee370cbbfbf8d7e545b60b369cfad54afcb0eddab91b449c3e34a7456d")	99.94	64.19	82.09	82.09	80.93	83.26	82.86	81.39	81.87	19.41	10000.0	473480.0	0.0	0.04	0.01	0.01	0.04	0.01	0.01	0.02	0.01	0.01	0.0	45320.0	122.907	("f28975590197af647ff5c333b4b7c3483ecc33609531ed4fd005b3f2b233012e", "36bed9e6b8fb4c568ef941ae257c81c7d5d47f9aa7b7119aabe498552a1f04fe", "5ad52b66977ce7378d9be31dc4807acb9505d951f5d60537834d4f5888686b43", "16834ede2fe37ffa2908999477cf62eeab1ac56237b227aa8b2cc74b309fb773", "7b42098148428e31bc2c22d4e436952df3eca45e83e09adc288082d32b279a96")	
6	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	97.35	65.12	82.56	82.56	86.05	79.07	80.43	85.0	83.15	77	39	9	8	4.073	136736fcceafe2917d221feae284e4195c334db950ecca982b43536c0e4eb356	97.35	65.12	82.56	82.56	86.05	79.07	80.43	85.0	83.15	77	39	9	8	3.965	136736fcceafe2917d221feae284e4195c334db950ecca982b43536c0e4eb356	97.35	65.12	82.56	82.56	86.05	79.07	80.43	85.0	83.15	77	39	9	8	3.893	136736fcceafe2917d221feae284e4195c334db950ecca982b43536c0e4eb356	94.41	60.47	80.23	80.23	86.05	74.42	77.08	84.21	81.32	69	35	9	8	3.931	70fd1b1a1c9fb89d4698e42fbe8ca14a563036747c8c4892c3ad0741661f3ac8	94.41	60.47	80.23	80.23	86.05	74.42	77.08	84.21	81.32	69	35	9	8	3.923	70fd1b1a1c9fb89d4698e42fbe8ca14a563036747c8c4892c3ad0741661f3ac8	94.41	60.47	80.23	80.23	86.05	74.42	77.08	84.21	81.32	69	35	9	8	3.871	70fd1b1a1c9fb89d4698e42fbe8ca14a563036747c8c4892c3ad0741661f3ac8	99.53	75.35	87.67	87.67	86.98	88.37	88.22	87.18	87.58	0.0	5000.0	249000.0	0.0	0.07	0.02	0.02	0.04	0.03	0.02	0.03	0.02	0.0	0.0	202400.0	0.0	("f0bd0734ff5a69663ff79c00a6392813ca2ef3eebcbfacb67e77a02ac3530789", "1a34c192627d822c31205d621976652eedd929ed5247af23c434db56189a7149", "d76085627265d31e77dec8e0b25c2c63e9336061693452351ca7a0d6d5ff01be", "ab72cea8e8aa5f507db3b62685e7d161d15388231ed5596c68e349567c74f594", "22ad73520ec773578153404b291c0119e332647c156e1d8c76f90b80a2d3055c")	99.88	75.35	87.67	87.67	88.84	86.51	86.84	88.6	87.81	24.06	10000.0	499040.0	0.0	0.07	0.02	0.02	0.04	0.04	0.03	0.03	0.02	0.01	0.0	235480.0	123.144	("3043166174cff5e9ce6dda2e815812534b0642a571373607a45d2ea1af025ae9", "40e586fc700270aeff2f1f31c58504a6386b5a7cc2239a2ec7c5ced469dfe3c0", "7c9be823412c8e52fa9be971639788dcaf03451e4a54bf2911a296c52fbfdd22", "fe3b6d9867dcd2bbb3bda928ceb918f6c883faeb219f13ca33863861bc6f3db0", "f0c1db84ee7f7e0daf1f4ebf9a16484334ec712a632bc90d75c84c15ec01c082")	
7	20.0	autocor	200	700	semitone	16000	true	stump_with_memoization	("c",1,false,"KDD-norm-partitioned-v1-cough",["NG","Normalize","RemSilence"])	30	((0.025,0.01),(max_points = 50,ma_size = 45,ma_step = 30))	false	TestOp_80	IA	340	86	(170, 170)	(43, 43)	[60]	[(2,)]	98.53	44.19	72.09	72.09	81.4	62.79	68.63	77.14	74.47	73	37	10	7	3.641	f86dde596fe846ccd9953b93cc49887f96e3879479a5e6814f38e42e882d0efc	98.53	44.19	72.09	72.09	81.4	62.79	68.63	77.14	74.47	73	37	10	7	3.779	f86dde596fe846ccd9953b93cc49887f96e3879479a5e6814f38e42e882d0efc	98.53	44.19	72.09	72.09	81.4	62.79	68.63	77.14	74.47	73	37	10	7	3.751	f86dde596fe846ccd9953b93cc49887f96e3879479a5e6814f38e42e882d0efc	93.82	41.86	70.93	70.93	74.42	67.44	69.57	72.5	71.91	57	29	9	6	3.869	765bd2d896c13cd75e974c92d799f42a66182ae20b280fc5fe65382eb9d20cba	93.82	41.86	70.93	70.93	74.42	67.44	69.57	72.5	71.91	57	29	9	6	3.609	765bd2d896c13cd75e974c92d799f42a66182ae20b280fc5fe65382eb9d20cba	93.82	41.86	70.93	70.93	74.42	67.44	69.57	72.5	71.91	57	29	9	6	3.657	765bd2d896c13cd75e974c92d799f42a66182ae20b280fc5fe65382eb9d20cba	98.82	58.6	79.3	79.3	72.56	86.05	84.12	75.87	77.81	0.0	5000.0	239680.0	0.0	0.09	0.02	0.02	0.09	0.22	0.16	0.02	0.02	0.0	0.0	44320.0	0.0	("fea3bf3c0aeb49d2900f03997c5a196a0ceecba8252113ec0abdfcf5ae98cea0", "9f80e746582ed243268a8d71cb6ae9805c47c8832b268ba8fdc8018edf326b6e", "4602eebcb1ed1379cc5c6c0445f83efd079b417a0517eb608ffbdf591e126ada", "7cc2f03dfd798644b35f8892acfe14b7e9de18fb45cb0c80dd1e96506282c631", "b15a777651be0cce288a0cbe7f55da99f484b4d33943546771fbff63f5871cb4")	99.65	57.67	78.84	78.84	72.56	85.12	83.1	75.61	77.44	20.24	10000.0	476840.0	0.0	0.09	0.02	0.02	0.01	0.12	0.11	0.0	0.01	0.0	0.0	87080.0	126.788	("967d3fa481f26dd610862511cecf7a154d117cf57d0bde3bb709470ffa348edd", "18093bd0a0b2261695ccd41554fe8df50937af6c8fb85e50a51a2026e06d8f53", "26156753b2b5b594997b23e582abc56187331f604e5ba677b2b31a8fbb84b610", "30ea151fd59dcc88f1a3d5759154e9157154dd00e82cacac383eef229dcef130", "5e45f0d398c05b26e155ed402427574230de09fec53926ab14cab01b1b714a15")	
