AMBH-MIN-High-Risk-x,AMBH-MIN-High-Risk-y,AMBH-MIN-Low-Risk-x,AMBH-MIN-Low-Risk-y,AMBH-M-High-Risk-x,AMBH-M-High-Risk-y,AMBH-M-Low-Risk-x,AMBH-M-Low-Risk-y,AMBH-MAX-High-Risk-x,AMBH-MAX-High-Risk-y,AMBH-MAX-Low-Risk-x,AMBH-MAX-Low-Risk-y,AMBH-FM-High-Risk-x,AMBH-FM-High-Risk-y,AMBH-FM-Low-Risk-x,AMBH-FM-Low-Risk-y,AMBH-B-High-Risk-x,AMBH-B-High-Risk-y,AMBH-B-Low-Risk-x,AMBH-B-Low-Risk-y,AMBT-MIN-High-Risk-x,AMBT-MIN-High-Risk-y,AMBT-MIN-Low-Risk-x,AMBT-MIN-Low-Risk-y,AMBT-M-High-Risk-x,AMBT-M-High-Risk-y,AMBT-M-Low-Risk-x,AMBT-M-Low-Risk-y,AMBT-MAX-High-Risk-x,AMBT-MAX-High-Risk-y,AMBT-MAX-Low-Risk-x,AMBT-MAX-Low-Risk-y,AMBT-FM-High-Risk-x,AMBT-FM-High-Risk-y,AMBT-FM-Low-Risk-x,AMBT-FM-Low-Risk-y,AMBT-B-High-Risk-x,AMBT-B-High-Risk-y,AMBT-B-Low-Risk-x,AMBT-B-Low-Risk-y,GASP-MIN-High-Risk-x,GASP-MIN-High-Risk-y,GASP-MIN-Low-Risk-x,GASP-MIN-Low-Risk-y,GASP-M-High-Risk-x,GASP-M-High-Risk-y,GASP-M-Low-Risk-x,GASP-M-Low-Risk-y,GASP-MAX-High-Risk-x,GASP-MAX-High-Risk-y,GASP-MAX-Low-Risk-x,GASP-MAX-Low-Risk-y,GASP-FM-High-Risk-x,GASP-FM-High-Risk-y,GASP-FM-Low-Risk-x,GASP-FM-Low-Risk-y,GASP-B-High-Risk-x,GASP-B-High-Risk-y,GASP-B-Low-Risk-x,GASP-B-Low-Risk-y,GASF-MIN-High-Risk-x,GASF-MIN-High-Risk-y,GASF-MIN-Low-Risk-x,GASF-MIN-Low-Risk-y,GASF-M-High-Risk-x,GASF-M-High-Risk-y,GASF-M-Low-Risk-x,GASF-M-Low-Risk-y,GASF-MAX-High-Risk-x,GASF-MAX-High-Risk-y,GASF-MAX-Low-Risk-x,GASF-MAX-Low-Risk-y,GASF-FM-High-Risk-x,GASF-FM-High-Risk-y,GASF-FM-Low-Risk-x,GASF-FM-Low-Risk-y,GASF-B-High-Risk-x,GASF-B-High-Risk-y,GASF-B-Low-Risk-x,GASF-B-Low-Risk-y,IGVP-MIN-High-Risk-x,IGVP-MIN-High-Risk-y,IGVP-MIN-Low-Risk-x,IGVP-MIN-Low-Risk-y,IGVP-M-High-Risk-x,IGVP-M-High-Risk-y,IGVP-M-Low-Risk-x,IGVP-M-Low-Risk-y,IGVP-MAX-High-Risk-x,IGVP-MAX-High-Risk-y,IGVP-MAX-Low-Risk-x,IGVP-MAX-Low-Risk-y,IGVP-FM-High-Risk-x,IGVP-FM-High-Risk-y,IGVP-FM-Low-Risk-x,IGVP-FM-Low-Risk-y,IGVP-B-High-Risk-x,IGVP-B-High-Risk-y,IGVP-B-Low-Risk-x,IGVP-B-Low-Risk-y
22.034930725957615,0.017206979557253976,22.034930725957615,0.017206979557253976,24.342039009933195,0.01702454427683653,24.342039009933195,0.01702454427683653,26.22174530834608,0.01699907356086051,26.22174530834608,0.01699907356086051,-2.3567325251987064,0.05891653884023681,-2.3567325251987064,0.05891653884023681,1.4284888130373967,0.12995724297306174,1.4284888130373967,0.12995724297306174,482.1554183271307,4.603281791371039e-7,482.1554183271307,4.603281791371039e-7,498.191746986036,2.23688684020118e-9,498.191746986036,2.23688684020118e-9,542.902173116391,0.0008112905681525191,542.902173116391,0.0008112905681525191,-2.672438132642679,0.09385838932389495,-2.672438132642679,0.09385838932389495,1.4976189761039842,0.12334788816055708,1.4976189761039842,0.12334788816055708,13.712384665700043,0.0006179707925865863,13.712384665700043,0.0006179707925865863,15.37960640356988,2.0772455312192405e-5,15.37960640356988,2.0772455312192405e-5,19.723582363126017,1.0260619021096318e-11,19.723582363126017,1.0260619021096318e-11,-2.6182754159113952,0.09137712974239742,-2.6182754159113952,0.09137712974239742,1.4994174057964411,0.12107351168800856,1.4994174057964411,0.12107351168800856,476.3728922901554,2.9084492503272943e-9,476.3728922901554,2.9084492503272943e-9,492.29372898606084,2.2261325187677984e-8,492.29372898606084,2.2261325187677984e-8,538.0441569909997,1.8388104543576312e-7,538.0441569909997,1.8388104543576312e-7,-2.6407213705699317,0.09122314578188295,-2.6407213705699317,0.09122314578188295,1.5891600204792469,0.07579914962213412,1.5891600204792469,0.07579914962213412,477.032762817494,2.7686741788102156e-13,477.032762817494,2.7686741788102156e-13,493.17732830991497,2.2321464676622327e-10,493.17732830991497,2.2321464676622327e-10,538.3292120952483,3.109706956228031e-7,538.3292120952483,3.109706956228031e-7,-2.676555409787544,0.09778807305354276,-2.676555409787544,0.09778807305354276,1.5891600204792469,0.07659908215979433,1.5891600204792469,0.07659908215979433
22.571999865091165,0.017475153690241385,22.571999865091165,0.017475153690241385,24.921876624151672,0.017313124388077587,24.921876624151672,0.017313124388077587,26.846344216578707,0.017310645275820945,26.846344216578707,0.017310645275820945,-2.298631741458978,0.059305770876924555,-2.298631741458978,0.059305770876924555,1.4543083597111943,0.13508933192164407,1.4543083597111943,0.13508933192164407,483.13252872888654,1.7860635111421885e-6,483.13252872888654,1.7860635111421885e-6,499.05941452854114,1.1348200841254652e-8,499.05941452854114,1.1348200841254652e-8,543.4767291858757,0.0011207905810220724,543.4767291858757,0.0011207905810220724,-2.608278177639241,0.0965042129896232,-2.608278177639241,0.0965042129896232,1.5217727357159363,0.13739960353823719,1.5217727357159363,0.13739960353823719,13.918317565321727,0.0006630069287141894,13.918317565321727,0.0006630069287141894,15.577925526375425,4.624781050925897e-5,15.577925526375425,4.624781050925897e-5,19.89805869172539,1.6107915001839502e-12,19.89805869172539,1.6107915001839502e-12,-2.5545603456484702,0.09435978039826641,-2.5545603456484702,0.09435978039826641,1.5235278297531534,0.13674680539464815,1.5235278297531534,0.13674680539464815,477.2982876566577,1.4714918314950865e-8,477.2982876566577,1.4714918314950865e-8,493.1127716610955,5.962800206926744e-9,493.1127716610955,5.962800206926744e-9,538.5475038104937,3.96023597355466e-7,538.5475038104937,3.96023597355466e-7,-2.576816036339331,0.09387624936643561,-2.576816036339331,0.09387624936643561,1.611107971793,0.10110959726227084,1.611107971793,0.10110959726227084,477.9260588941809,4.5144954441411754e-12,477.9260588941809,4.5144954441411754e-12,493.9633697964231,3.1357370033902045e-11,493.9633697964231,3.1357370033902045e-11,538.8062431290977,7.002859422466922e-7,538.8062431290977,7.002859422466922e-7,-2.6121625083468802,0.10030212468895389,-2.6121625083468802,0.10030212468895389,1.611107971793,0.10211758510499234,1.611107971793,0.10211758510499234
23.109069004224715,0.017758026766412593,23.109069004224715,0.017758026766412593,25.501714238370152,0.017619893803699552,25.501714238370152,0.017619893803699552,27.47094312481133,0.017618889236848005,27.47094312481133,0.017618889236848005,-2.2405309577192503,0.06006162160858367,-2.2405309577192503,0.06006162160858367,1.4801279063849921,0.14354351678663912,1.4801279063849921,0.14354351678663912,484.10963913064245,5.815434498619432e-6,484.10963913064245,5.815434498619432e-6,499.9270820710463,5.070988085886796e-8,499.9270820710463,5.070988085886796e-8,544.0512852553602,0.0015032268512086178,544.0512852553602,0.0015032268512086178,-2.544118222635803,0.09897433397017019,-2.544118222635803,0.09897433397017019,1.5459264953278884,0.15718914736971415,1.5459264953278884,0.15718914736971415,14.124250464943414,0.0006417089703877021,14.124250464943414,0.0006417089703877021,15.77624464918097,9.281870611054898e-5,15.77624464918097,9.281870611054898e-5,20.07253502032476,2.316280500735957e-13,20.07253502032476,2.316280500735957e-13,-2.490845275385545,0.09742611932825154,-2.490845275385545,0.09742611932825154,1.5476382537098656,0.1581679300800735,1.5476382537098656,0.1581679300800735,478.22368302315994,6.542506139517457e-8,478.22368302315994,6.542506139517457e-8,493.93181433613023,1.6617751552594484e-9,493.93181433613023,1.6617751552594484e-9,539.0508506299876,8.219880666859858e-7,539.0508506299876,8.219880666859858e-7,-2.5129107021087305,0.09662044619587365,-2.5129107021087305,0.09662044619587365,1.633055923106753,0.13344933962666633,1.633055923106753,0.13344933962666633,478.81935497086783,5.964551574866306e-11,478.81935497086783,5.964551574866306e-11,494.74941128293113,8.244980254090707e-12,494.74941128293113,8.244980254090707e-12,539.2832741629471,1.5156962918072558e-6,539.2832741629471,1.5156962918072558e-6,-2.5477696069062166,0.10278305657442294,-2.5477696069062166,0.10278305657442294,1.633055923106753,0.13474225858834438,1.633055923106753,0.13474225858834438
23.646138143358268,0.0180588459772865,23.646138143358268,0.0180588459772865,26.08155185258863,0.017940594247591767,26.08155185258863,0.017940594247591767,28.095542033043955,0.01791317879481685,28.095542033043955,0.01791317879481685,-2.1824301739795224,0.06133498580160608,-2.1824301739795224,0.06133498580160608,1.5059474530587897,0.15546831488842514,1.5059474530587897,0.15546831488842514,485.0867495323983,1.5897116349279373e-5,485.0867495323983,1.5897116349279373e-5,500.79474961355146,1.995771242091493e-7,500.79474961355146,1.995771242091493e-7,544.6258413248447,0.0019573565231253386,544.6258413248447,0.0019573565231253386,-2.479958267632365,0.10128239427998191,-2.479958267632365,0.10128239427998191,1.5700802549398407,0.18289608293098678,1.5700802549398407,0.18289608293098678,14.3301833645651,0.0005603706464784075,14.3301833645651,0.0005603706464784075,15.974563771986515,0.00016792021772888966,15.974563771986515,0.00016792021772888966,20.247011348924136,3.575806317712704e-14,20.247011348924136,3.575806317712704e-14,-2.42713020512262,0.10063001929313281,-2.42713020512262,0.10063001929313281,1.5717486776665779,0.18554834743062126,1.5717486776665779,0.18554834743062126,479.14907838966224,2.555882766364093e-7,479.14907838966224,2.555882766364093e-7,494.7508570111649,1.3690351230444265e-9,494.7508570111649,1.3690351230444265e-9,539.5541974494816,1.644829568536732e-6,539.5541974494816,1.644829568536732e-6,-2.4490053678781294,0.0994873788490447,-2.4490053678781294,0.0994873788490447,1.655003874420506,0.1737475515198822,1.655003874420506,0.1737475515198822,479.7126510475547,6.421027026748405e-10,479.7126510475547,6.421027026748405e-10,495.5354527694392,3.7512319916999104e-11,495.5354527694392,3.7512319916999104e-11,539.7603051967966,3.1533340219302984e-6,539.7603051967966,3.1533340219302984e-6,-2.483376705465553,0.10522583439942398,-2.483376705465553,0.10522583439942398,1.655003874420506,0.17540764389689226,1.655003874420506,0.17540764389689226
24.18320728249182,0.018378780184468268,24.18320728249182,0.018378780184468268,26.661389466807105,0.018268398198268535,26.661389466807105,0.018268398198268535,28.72014094127658,0.018181604093028613,28.72014094127658,0.018181604093028613,-2.1243293902397946,0.0632668050993712,-2.1243293902397946,0.0632668050993712,1.5317669997325873,0.17094273868998916,1.5317669997325873,0.17094273868998916,486.0638599341542,3.650199386706632e-5,486.0638599341542,3.650199386706632e-5,501.6624171560566,6.919240110692115e-7,501.6624171560566,6.919240110692115e-7,545.2003973943293,0.0024733764521190343,545.2003973943293,0.0024733764521190343,-2.415798312628927,0.10346257979888801,-2.415798312628927,0.10346257979888801,1.5942340145517928,0.2146192959882938,1.5942340145517928,0.2146192959882938,14.536116264186786,0.0004415476779794858,14.536116264186786,0.0004415476779794858,16.17288289479206,0.0002738622680052139,16.17288289479206,0.0002738622680052139,20.42148767752351,4.993339075554104e-14,20.42148767752351,4.993339075554104e-14,-2.363415134859695,0.10403358291440945,-2.363415134859695,0.10403358291440945,1.5958591016232901,0.2190163573685122,1.5958591016232901,0.2190163573685122,480.07447375616454,8.771499940840588e-7,480.07447375616454,8.771499940840588e-7,495.56989968619956,4.525015862011372e-9,495.56989968619956,4.525015862011372e-9,540.0575442689756,3.174471609364016e-6,540.0575442689756,3.174471609364016e-6,-2.3851000336475288,0.10251538922093593,-2.3851000336475288,0.10251538922093593,1.676951825734259,0.22282534025866813,1.676951825734259,0.22282534025866813,480.6059471242416,5.631650176751712e-9,480.6059471242416,5.631650176751712e-9,496.3214942559473,2.66927409620088e-10,496.3214942559473,2.66927409620088e-10,540.2373362306461,6.3065360400460515e-6,540.2373362306461,6.3065360400460515e-6,-2.418983804024889,0.10763791135108765,-2.418983804024889,0.10763791135108765,1.676951825734259,0.22494019609828492,1.676951825734259,0.22494019609828492
24.72027642162537,0.018716756445680553,24.72027642162537,0.018716756445680553,27.24122708102558,0.018594297820702824,27.24122708102558,0.018594297820702824,29.344739849509203,0.018411821781205366,29.344739849509203,0.018411821781205366,-2.066228606500067,0.06597686892324306,-2.066228606500067,0.06597686892324306,1.5575865464063852,0.18996766925474695,1.5575865464063852,0.18996766925474695,487.0409703359101,7.043707540492994e-5,487.0409703359101,7.043707540492994e-5,502.5300846985618,2.1135782824521777e-6,502.5300846985618,2.1135782824521777e-6,545.7749534638139,0.0030310185758250963,545.7749534638139,0.0030310185758250963,-2.3516383576254887,0.10556987507472318,-2.3516383576254887,0.10556987507472318,1.6183877741637451,0.2523487156751364,1.6183877741637451,0.2523487156751364,14.74204916380847,0.0003139731198401474,14.74204916380847,0.0003139731198401474,16.371202017597604,0.0004026874786909751,16.371202017597604,0.0004026874786909751,20.59596400612288,3.5823788380184854e-13,20.59596400612288,3.5823788380184854e-13,-2.2997000645967693,0.10770287457765573,-2.2997000645967693,0.10770287457765573,1.6199695255800024,0.25858639980906994,1.6199695255800024,0.25858639980906994,480.9998691226668,2.644075466092799e-6,480.9998691226668,2.644075466092799e-6,496.38894236123423,1.7259921085699404e-8,496.38894236123423,1.7259921085699404e-8,540.5608910884696,5.912094906102006e-6,540.5608910884696,5.912094906102006e-6,-2.321194699416928,0.10574816376798798,-2.321194699416928,0.10574816376798798,1.6988997770480123,0.28128807315816057,1.6988997770480123,0.28128807315816057,481.4992432009285,4.02529898219095e-8,481.4992432009285,4.02529898219095e-8,497.10753574245535,1.6768056043670043e-9,497.10753574245535,1.6768056043670043e-9,540.7143672644954,1.2126044343623299e-5,540.7143672644954,1.2126044343623299e-5,-2.3545909025842255,0.11004013787219939,-2.3545909025842255,0.11004013787219939,1.6988997770480123,0.2839493380793922,1.6988997770480123,0.2839493380793922
25.25734556075892,0.019069425433918298,25.25734556075892,0.019069425433918298,27.82106469524406,0.018907646107522807,27.82106469524406,0.018907646107522807,29.96933875774183,0.018591931020482535,29.96933875774183,0.018591931020482535,-2.008127822760339,0.06955500538105752,-2.008127822760339,0.06955500538105752,1.5834060930801828,0.2124576080290797,1.5834060930801828,0.2124576080290797,488.01808073766597,0.00011428938999032301,488.01808073766597,0.00011428938999032301,503.39775224106694,5.689532336190517e-6,503.39775224106694,5.689532336190517e-6,546.3495095332984,0.0035990897072006086,546.3495095332984,0.0035990897072006086,-2.287478402622051,0.10767884836804903,-2.287478402622051,0.10767884836804903,1.6425415337756972,0.29593481777304936,1.6425415337756972,0.29593481777304936,14.947982063430157,0.00020149627674812543,14.947982063430157,0.00020149627674812543,16.56952114040315,0.000533897025948411,16.56952114040315,0.000533897025948411,20.770440334722256,2.5291058136645006e-12,20.770440334722256,2.5291058136645006e-12,-2.2359849943338443,0.11170313781220685,-2.2359849943338443,0.11170313781220685,1.6440799495367147,0.3041262685620621,1.6440799495367147,0.3041262685620621,481.9252644891691,6.9996626293300506e-6,481.9252644891691,6.9996626293300506e-6,497.2079850362689,6.076144724476152e-8,497.2079850362689,6.076144724476152e-8,541.0642379079636,1.0631682201207582e-5,541.0642379079636,1.0631682201207582e-5,-2.257289365186327,0.10923241664957109,-2.257289365186327,0.10923241664957109,1.7208477283617654,0.34940978897179265,1.7208477283617654,0.34940978897179265,482.39253927761536,2.3454581983106682e-7,482.39253927761536,2.3454581983106682e-7,497.8935772289634,9.20586351926822e-9,497.8935772289634,9.20586351926822e-9,541.1913982983449,2.2418240994941384e-5,541.1913982983449,2.2418240994941384e-5,-2.290198001143562,0.11246617866209857,-2.290198001143562,0.11246617866209857,1.7208477283617654,0.3527105756272937,1.7208477283617654,0.3527105756272937
25.794414699892474,0.019431259970625774,25.794414699892474,0.019431259970625774,28.400902309462538,0.01919680829156337,28.400902309462538,0.01919680829156337,30.593937665974455,0.01871129756509452,30.593937665974455,0.01871129756509452,-1.9500270390206111,0.07405631109455675,-1.9500270390206111,0.07405631109455675,1.6092256397539804,0.238233422598945,1.6092256397539804,0.238233422598945,488.9951911394219,0.00015601512456574486,488.9951911394219,0.00015601512456574486,504.2654197835721,1.3499611536398337e-5,504.2654197835721,1.3499611536398337e-5,546.924065602783,0.004137238140638967,546.924065602783,0.004137238140638967,-2.2233184476186127,0.10988089330138433,-2.2233184476186127,0.10988089330138433,1.6666952933876493,0.3450587104027187,1.6666952933876493,0.3450587104027187,15.153914963051843,0.00011672049078200963,15.153914963051843,0.00011672049078200963,16.767840263208694,0.000638334166177268,16.767840263208694,0.000638334166177268,20.944916663321628,1.6348575826441448e-11,20.944916663321628,1.6348575826441448e-11,-2.172269924070919,0.1160939043183497,-2.172269924070919,0.1160939043183497,1.668190373493427,0.3553251684724674,1.668190373493427,0.3553251684724674,482.8506598556713,1.6271408919579232e-5,482.8506598556713,1.6271408919579232e-5,498.0270277113036,1.9498822413144267e-7,498.0270277113036,1.9498822413144267e-7,541.5675847274575,1.84747430789578e-5,541.5675847274575,1.84747430789578e-5,-2.1933840309557264,0.11301469421707103,-2.1933840309557264,0.11301469421707103,1.7427956796755184,0.42701938509192544,1.7427956796755184,0.42701938509192544,483.28583535430226,1.1145162231068762e-6,483.28583535430226,1.1145162231068762e-6,498.6796187154715,4.417010550761269e-8,498.6796187154715,4.417010550761269e-8,541.6684293321944,3.98554650068772e-5,541.6684293321944,3.98554650068772e-5,-2.225805099702898,0.11496038347672606,-2.225805099702898,0.11496038347672606,1.7427956796755184,0.431050452324139,1.7427956796755184,0.431050452324139
26.331483839026028,0.019794783256294052,26.331483839026028,0.019794783256294052,28.980739923681014,0.019449873113062836,28.980739923681014,0.019449873113062836,31.21853657420708,0.01876125445387776,31.21853657420708,0.01876125445387776,-1.8919262552808833,0.07950153791696721,-1.8919262552808833,0.07950153791696721,1.6350451864277782,0.2670168294545336,1.6350451864277782,0.2670168294545336,489.9723015411777,0.00017927319146959775,489.9723015411777,0.00017927319146959775,505.13308732607726,2.823849754232777e-5,505.13308732607726,2.823849754232777e-5,547.4986216722675,0.004600301210376929,547.4986216722675,0.004600301210376929,-2.1591584926151746,0.1122799448594502,-2.1591584926151746,0.1122799448594502,1.6908490529996016,0.3992059960174364,1.6908490529996016,0.3992059960174364,15.359847862673528,6.103467692140541e-5,15.359847862673528,6.103467692140541e-5,16.96615938601424,0.0006883165675415359,16.96615938601424,0.0006883165675415359,21.119392991921,9.667042277783367e-11,21.119392991921,9.667042277783367e-11,-2.108554853807994,0.1209243819586359,-2.108554853807994,0.1209243819586359,1.6923007974501392,0.41166594992155225,1.6923007974501392,0.41166594992155225,483.7760552221736,3.320967566147415e-5,483.7760552221736,3.320967566147415e-5,498.8460703863383,5.700316948242801e-7,498.8460703863383,5.700316948242801e-7,542.0709315469516,3.104960729007456e-5,542.0709315469516,3.104960729007456e-5,-2.129478696725126,0.1171374943228366,-2.129478696725126,0.1171374943228366,1.7647436309892715,0.5134007595366475,1.7647436309892715,0.5134007595366475,484.1791314309892,4.320798732114772e-6,484.1791314309892,4.320798732114772e-6,499.4656602019796,1.8523618861010505e-7,499.4656602019796,1.8523618861010505e-7,542.1454603660437,6.814471067636996e-5,542.1454603660437,6.814471067636996e-5,-2.1614121982622345,0.11757421022038417,-2.1614121982622345,0.11757421022038417,1.7647436309892715,0.5182456312815505,1.7647436309892715,0.5182456312815505
26.868552978159578,0.020150915707528166,26.868552978159578,0.020150915707528166,29.56057753789949,0.01965536946058911,29.56057753789949,0.01965536946058911,31.843135482439703,0.018735622137361584,31.843135482439703,0.018735622137361584,-1.8338254715411555,0.08588295942340304,-1.8338254715411555,0.08588295942340304,1.6608647331015758,0.298427424882874,1.6608647331015758,0.298427424882874,490.94941194293364,0.00017348821758045974,490.94941194293364,0.00017348821758045974,506.0007548685824,5.208662269670983e-5,506.0007548685824,5.208662269670983e-5,548.073177741752,0.004944847585051762,548.073177741752,0.004944847585051762,-2.094998537611737,0.11498677799271033,-2.094998537611737,0.11498677799271033,1.7150028126115537,0.4576477392994244,1.7150028126115537,0.4576477392994244,15.565780762295214,2.881356784027567e-5,15.565780762295214,2.881356784027567e-5,17.164478508819787,0.0006694625810686095,17.164478508819787,0.0006694625810686095,21.293869320520376,5.229103283710402e-10,21.293869320520376,5.229103283710402e-10,-2.0448397835450685,0.1262294323807851,-2.0448397835450685,0.1262294323807851,1.7164112214068514,0.4724049908520868,1.7164112214068514,0.4724049908520868,484.7014505886759,5.950412472160993e-5,484.7014505886759,5.950412472160993e-5,499.66511306137295,1.5179784085073144e-6,499.66511306137295,1.5179784085073144e-6,542.5742783664455,5.052255339934364e-5,542.5742783664455,5.052255339934364e-5,-2.0655733624945247,0.1216349809595574,-2.0655733624945247,0.1216349809595574,1.7866915823030245,0.6072204857763276,1.7866915823030245,0.6072204857763276,485.072427507676,1.3673536161721845e-5,485.072427507676,1.3673536161721845e-5,500.2517016884876,6.790697797498524e-7,500.2517016884876,6.790697797498524e-7,542.6224913998932,0.00011207119528037879,542.6224913998932,0.00011207119528037879,-2.097019296821571,0.12036144161605516,-2.097019296821571,0.12036144161605516,1.7866915823030245,0.612949802202499,1.7866915823030245,0.612949802202499
27.405622117293127,0.020489421933519103,27.405622117293127,0.020489421933519103,30.140415152117967,0.0198029346623614,30.140415152117967,0.0198029346623614,32.46773439067233,0.018631011016740678,32.46773439067233,0.018631011016740678,-1.7757246878014277,0.09317510759754645,-1.7757246878014277,0.09317510759754645,1.6866842797753734,0.3319830675660824,1.6866842797753734,0.3319830675660824,491.92652234468954,0.00014145733971221653,491.92652234468954,0.00014145733971221653,506.8684224110876,8.473477841665967e-5,506.8684224110876,8.473477841665967e-5,548.6477338112367,0.005136705104616271,548.6477338112367,0.005136705104616271,-2.0308385826082986,0.11811208317215777,-2.0308385826082986,0.11811208317215777,1.739156572223506,0.5194317010421535,1.739156572223506,0.5194317010421535,15.7717136619169,1.228135797836316e-5,15.7717136619169,1.228135797836316e-5,17.36279763162533,0.0005873679853668356,17.36279763162533,0.0005873679853668356,21.468345649119748,2.5876843601224665e-9,21.468345649119748,2.5876843601224665e-9,-1.9811247132821435,0.1320263271348284,-1.9811247132821435,0.1320263271348284,1.7405216453635637,0.536563014781458,1.7405216453635637,0.536563014781458,485.62684595517817,9.358982763186586e-5,485.62684595517817,9.358982763186586e-5,500.4841557364076,3.6820258845038367e-6,500.4841557364076,3.6820258845038367e-6,543.0776251859395,7.968599455828285e-5,543.0776251859395,7.968599455828285e-5,-2.001668028263924,0.12652862729745898,-2.001668028263924,0.12652862729745898,1.8086395336167778,0.7064963910349374,1.8086395336167778,0.7064963910349374,485.96572358436293,3.534183184272732e-5,485.96572358436293,3.534183184272732e-5,501.03774317499574,2.1764948224856085e-6,501.03774317499574,2.1764948224856085e-6,543.0995224337427,0.00017731329186334354,543.0995224337427,0.00017731329186334354,-2.032626395380907,0.12337255555971773,-2.032626395380907,0.12337255555971773,1.8086395336167778,0.713161903197239,1.8086395336167778,0.713161903197239
27.94269125642668,0.02079943268716477,27.94269125642668,0.02079943268716477,30.720252766336447,0.019883886237987113,30.720252766336447,0.019883886237987113,33.092333298904954,0.018446892968965335,33.092333298904954,0.018446892968965335,-1.7176239040616998,0.10134884735607189,-1.7176239040616998,0.10134884735607189,1.712503826449171,0.367104323421434,1.712503826449171,0.367104323421434,492.9036327464454,9.721733997377857e-5,492.9036327464454,9.721733997377857e-5,507.7360899535927,0.00012159921453112954,507.7360899535927,0.00012159921453112954,549.2222898807212,0.0051576965561157114,549.2222898807212,0.0051576965561157114,-1.9666786276048605,0.1217585942593006,-1.9666786276048605,0.1217585942593006,1.7633103318354582,0.5833865003678332,1.7633103318354582,0.5833865003678332,15.977646561538586,4.726709358342518e-6,15.977646561538586,4.726709358342518e-6,17.561116754430877,0.00046492933450529076,17.561116754430877,0.00046492933450529076,21.64282197771912,1.1715923911026494e-8,21.64282197771912,1.1715923911026494e-8,-1.9174096430192182,0.13831232813884076,-1.9174096430192182,0.13831232813884076,1.764632069320276,0.6029296082578995,1.764632069320276,0.6029296082578995,486.55224132168047,0.00012920219073311311,486.55224132168047,0.00012920219073311311,501.30319841144234,8.134733140001682e-6,501.30319841144234,8.134733140001682e-6,543.5809720054335,0.00012198992991540037,543.5809720054335,0.00012198992991540037,-1.9377626940333235,0.1318231332264056,-1.9377626940333235,0.1318231332264056,1.8305874849305308,0.8086182469154786,1.8305874849305308,0.8086182469154786,486.85901966104984,7.4657452563065e-5,486.85901966104984,7.4657452563065e-5,501.8237846615038,6.099932892298377e-6,501.8237846615038,6.099932892298377e-6,543.5765534675921,0.00026993174486007244,543.5765534675921,0.00026993174486007244,-1.9682334939402433,0.1266486935300681,-1.9682334939402433,0.1266486935300681,1.8305874849305308,0.8162469655113559,1.8305874849305308,0.8162469655113559
28.479760395560234,0.021070011036471367,28.479760395560234,0.021070011036471367,31.300090380554924,0.01989165871542022,31.300090380554924,0.01989165871542022,33.716932207137575,0.018185452647090778,33.716932207137575,0.018185452647090778,-1.659523120321972,0.11038648560684569,-1.659523120321972,0.11038648560684569,1.7383233731229688,0.40312350292780424,1.7383233731229688,0.40312350292780424,493.8807431482013,5.633064656088566e-5,493.8807431482013,5.633064656088566e-5,508.60375749609784,0.000153960842631298,508.60375749609784,0.000153960842631298,549.7968459502057,0.005009781114083732,549.7968459502057,0.005009781114083732,-1.9025186726014225,0.12601262138188193,-1.9025186726014225,0.12601262138188193,1.7874640914474103,0.648140549972916,1.7874640914474103,0.648140549972916,16.18357946116027,1.6427228058957244e-6,16.18357946116027,1.6427228058957244e-6,17.75943587723642,0.0003320484205557861,17.75943587723642,0.0003320484205557861,21.81729830631849,4.8534839276470623e-8,21.81729830631849,4.8534839276470623e-8,-1.853694572756293,0.14506300546168627,-1.853694572756293,0.14506300546168627,1.7887424932769882,0.6700833404651131,1.7887424932769882,0.6700833404651131,487.47763668818277,0.00015654359423470653,487.47763668818277,0.00015654359423470653,502.122241086477,1.636880262773144e-5,502.122241086477,1.636880262773144e-5,544.0843188249274,0.0001815261913725319,544.0843188249274,0.0001815261913725319,-1.8738573598027226,0.13750293897876928,-1.8738573598027226,0.13750293897876928,1.8525354362442839,0.9104275922749802,1.8525354362442839,0.9104275922749802,487.75231573773675,0.00012898762963430954,487.75231573773675,0.00012898762963430954,502.60982614801185,1.4951758840490715e-5,502.60982614801185,1.4951758840490715e-5,544.0535845014415,0.0003954850120628395,544.0535845014415,0.0003954850120628395,-1.9038405924995796,0.13021571597468226,-1.9038405924995796,0.13021571597468226,1.8525354362442839,0.9190166620369697,1.8525354362442839,0.9190166620369697
