Dataseed	exec_aggr_points	exec_length	exec_dataset_params	use_training_form	canonical_features	ontology	# insts (TRAIN)	# insts (TEST)	T,(nothing, 4, 0.1, 0.001, false)train_cor	T,(nothing, 4, 0.1, 0.001, false)train_MAE	T,(nothing, 4, 0.1, 0.001, false)train_RMSE	T,(nothing, 4, 0.1, 0.001, false)cor	T,(nothing, 4, 0.1, 0.001, false)MAE	T,(nothing, 4, 0.1, 0.001, false)RMSE	T,(nothing, 4, 0.1, 0.001, false)n_nodes	T,(nothing, 4, 0.1, 0.001, false)n_leaves	T,(nothing, 4, 0.1, 0.001, false)height	T,(nothing, 4, 0.1, 0.001, false)modal_height	T,(nothing, 4, 0.1, 0.001, false)t	T,(nothing, 4, 0.1, 0.001, false)hash	T,(nothing, 4, 0.02, 0.001, false)train_cor	T,(nothing, 4, 0.02, 0.001, false)train_MAE	T,(nothing, 4, 0.02, 0.001, false)train_RMSE	T,(nothing, 4, 0.02, 0.001, false)cor	T,(nothing, 4, 0.02, 0.001, false)MAE	T,(nothing, 4, 0.02, 0.001, false)RMSE	T,(nothing, 4, 0.02, 0.001, false)n_nodes	T,(nothing, 4, 0.02, 0.001, false)n_leaves	T,(nothing, 4, 0.02, 0.001, false)height	T,(nothing, 4, 0.02, 0.001, false)modal_height	T,(nothing, 4, 0.02, 0.001, false)t	T,(nothing, 4, 0.02, 0.001, false)hash	T,(nothing, 4, 0.015, 0.001, false)train_cor	T,(nothing, 4, 0.015, 0.001, false)train_MAE	T,(nothing, 4, 0.015, 0.001, false)train_RMSE	T,(nothing, 4, 0.015, 0.001, false)cor	T,(nothing, 4, 0.015, 0.001, false)MAE	T,(nothing, 4, 0.015, 0.001, false)RMSE	T,(nothing, 4, 0.015, 0.001, false)n_nodes	T,(nothing, 4, 0.015, 0.001, false)n_leaves	T,(nothing, 4, 0.015, 0.001, false)height	T,(nothing, 4, 0.015, 0.001, false)modal_height	T,(nothing, 4, 0.015, 0.001, false)t	T,(nothing, 4, 0.015, 0.001, false)hash	T,(nothing, 4, 0.01, 0.001, false)train_cor	T,(nothing, 4, 0.01, 0.001, false)train_MAE	T,(nothing, 4, 0.01, 0.001, false)train_RMSE	T,(nothing, 4, 0.01, 0.001, false)cor	T,(nothing, 4, 0.01, 0.001, false)MAE	T,(nothing, 4, 0.01, 0.001, false)RMSE	T,(nothing, 4, 0.01, 0.001, false)n_nodes	T,(nothing, 4, 0.01, 0.001, false)n_leaves	T,(nothing, 4, 0.01, 0.001, false)height	T,(nothing, 4, 0.01, 0.001, false)modal_height	T,(nothing, 4, 0.01, 0.001, false)t	T,(nothing, 4, 0.01, 0.001, false)hash	T,(nothing, 4, 0.0075, 0.001, false)train_cor	T,(nothing, 4, 0.0075, 0.001, false)train_MAE	T,(nothing, 4, 0.0075, 0.001, false)train_RMSE	T,(nothing, 4, 0.0075, 0.001, false)cor	T,(nothing, 4, 0.0075, 0.001, false)MAE	T,(nothing, 4, 0.0075, 0.001, false)RMSE	T,(nothing, 4, 0.0075, 0.001, false)n_nodes	T,(nothing, 4, 0.0075, 0.001, false)n_leaves	T,(nothing, 4, 0.0075, 0.001, false)height	T,(nothing, 4, 0.0075, 0.001, false)modal_height	T,(nothing, 4, 0.0075, 0.001, false)t	T,(nothing, 4, 0.0075, 0.001, false)hash	T,(nothing, 4, 0.005, 0.001, false)train_cor	T,(nothing, 4, 0.005, 0.001, false)train_MAE	T,(nothing, 4, 0.005, 0.001, false)train_RMSE	T,(nothing, 4, 0.005, 0.001, false)cor	T,(nothing, 4, 0.005, 0.001, false)MAE	T,(nothing, 4, 0.005, 0.001, false)RMSE	T,(nothing, 4, 0.005, 0.001, false)n_nodes	T,(nothing, 4, 0.005, 0.001, false)n_leaves	T,(nothing, 4, 0.005, 0.001, false)height	T,(nothing, 4, 0.005, 0.001, false)modal_height	T,(nothing, 4, 0.005, 0.001, false)t	T,(nothing, 4, 0.005, 0.001, false)hash	
1	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.8990977447038877	4.036371961371962	5.591920375154986	-0.08075738920139458	12.943548118548119	14.734673064352881	57	29	9	8	3.11	3d6bcdab4c135d59e03a2ded28245790cc3720fa0d60ec3bffc30b41c3a92300	0.8993281582889459	4.0246336996337	5.585870890197302	-0.07419143964147641	12.64459706959707	14.37389308185586	59	30	9	8	1.405	50c72eb96c081056b2f74d522a7c82ce0dd91c5aeed39296b0869a8f18f6da7d	0.8993281582889459	4.0246336996337	5.585870890197302	-0.07419143964147641	12.64459706959707	14.37389308185586	59	30	9	8	1.415	50c72eb96c081056b2f74d522a7c82ce0dd91c5aeed39296b0869a8f18f6da7d	0.8993281582889459	4.0246336996337	5.585870890197302	-0.07419143964147641	12.64459706959707	14.37389308185586	59	30	9	8	1.895	50c72eb96c081056b2f74d522a7c82ce0dd91c5aeed39296b0869a8f18f6da7d	0.8993281582889459	4.0246336996337	5.585870890197302	-0.07419143964147641	12.64459706959707	14.37389308185586	59	30	9	8	1.384	50c72eb96c081056b2f74d522a7c82ce0dd91c5aeed39296b0869a8f18f6da7d	0.8993281582889459	4.0246336996337	5.585870890197302	-0.07419143964147641	12.64459706959707	14.37389308185586	59	30	9	8	1.418	50c72eb96c081056b2f74d522a7c82ce0dd91c5aeed39296b0869a8f18f6da7d	
2	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	-8.640800110406253e-17	10.584812623274162	12.65094269549952	-2.3335712081918007e-16	10.059171597633139	12.269893881284718	1	1	0	0	0.048	e0d4810b1161530f1b1276f11a3e8c47506d8c61d0fbeff1f44fa3a9830ee4a9	0.9023042551481855	3.8695970695970696	5.4538187716625846	0.14884984455012226	10.316758241758246	12.946132736294098	63	32	11	11	3.843	4dcdb4b3a358f0deb68c1761d6244b43906e3bc8feffff11e50f432407fb2767	0.9023042551481855	3.8695970695970696	5.4538187716625846	0.14884984455012226	10.316758241758246	12.946132736294098	63	32	11	11	1.797	4dcdb4b3a358f0deb68c1761d6244b43906e3bc8feffff11e50f432407fb2767	0.9023042551481855	3.8695970695970696	5.4538187716625846	0.14884984455012226	10.316758241758246	12.946132736294098	63	32	11	11	1.556	4dcdb4b3a358f0deb68c1761d6244b43906e3bc8feffff11e50f432407fb2767	0.9023042551481855	3.8695970695970696	5.4538187716625846	0.14884984455012226	10.316758241758246	12.946132736294098	63	32	11	11	1.592	4dcdb4b3a358f0deb68c1761d6244b43906e3bc8feffff11e50f432407fb2767	0.9023042551481855	3.8695970695970696	5.4538187716625846	0.14884984455012226	10.316758241758246	12.946132736294098	63	32	11	11	1.923	4dcdb4b3a358f0deb68c1761d6244b43906e3bc8feffff11e50f432407fb2767	
3	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.4682105298714738	8.775462342535516	11.281260227509854	0.4169713828368707	8.613461538461538	10.20717687201555	15	8	5	5	0.233	8921dd1fd9bbd254cb712ec99676baf6daf2f955a09f7f9e8f4204a3f0407186	0.8836302076194755	4.417521367521369	5.9773892234973225	0.31837248990665257	10.181501831501834	12.672230972332855	61	31	10	9	1.369	5ff46dbdf7a4141a5e85e50c6170fedf91dd19f00ddeade5dc7cc2738595d296	0.8836302076194755	4.417521367521369	5.9773892234973225	0.31837248990665257	10.181501831501834	12.672230972332855	61	31	10	9	1.322	5ff46dbdf7a4141a5e85e50c6170fedf91dd19f00ddeade5dc7cc2738595d296	0.8836302076194755	4.417521367521369	5.9773892234973225	0.31837248990665257	10.181501831501834	12.672230972332855	61	31	10	9	1.164	5ff46dbdf7a4141a5e85e50c6170fedf91dd19f00ddeade5dc7cc2738595d296	0.8836302076194755	4.417521367521369	5.9773892234973225	0.31837248990665257	10.181501831501834	12.672230972332855	61	31	10	9	1.17	5ff46dbdf7a4141a5e85e50c6170fedf91dd19f00ddeade5dc7cc2738595d296	0.8836302076194755	4.417521367521369	5.9773892234973225	0.31837248990665257	10.181501831501834	12.672230972332855	61	31	10	9	1.174	5ff46dbdf7a4141a5e85e50c6170fedf91dd19f00ddeade5dc7cc2738595d296	
4	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.9301321425976125	3.3953907203907203	4.853403448151104	0.10506061679572863	8.508241758241759	9.926768004096377	67	34	10	9	1.76	09ed6ceacff3a8227e640e3a118e39db5c73d728ae9a53ad1018d368a4dfb755	0.9301321425976125	3.3953907203907203	4.853403448151104	0.10506061679572863	8.508241758241759	9.926768004096377	67	34	10	9	1.472	09ed6ceacff3a8227e640e3a118e39db5c73d728ae9a53ad1018d368a4dfb755	0.9301321425976125	3.3953907203907203	4.853403448151104	0.10506061679572863	8.508241758241759	9.926768004096377	67	34	10	9	1.783	09ed6ceacff3a8227e640e3a118e39db5c73d728ae9a53ad1018d368a4dfb755	0.9301321425976125	3.3953907203907203	4.853403448151104	0.10506061679572863	8.508241758241759	9.926768004096377	67	34	10	9	1.465	09ed6ceacff3a8227e640e3a118e39db5c73d728ae9a53ad1018d368a4dfb755	0.9301321425976125	3.3953907203907203	4.853403448151104	0.10506061679572863	8.508241758241759	9.926768004096377	67	34	10	9	1.477	09ed6ceacff3a8227e640e3a118e39db5c73d728ae9a53ad1018d368a4dfb755	0.9301321425976125	3.3953907203907203	4.853403448151104	0.10506061679572863	8.508241758241759	9.926768004096377	67	34	10	9	1.896	09ed6ceacff3a8227e640e3a118e39db5c73d728ae9a53ad1018d368a4dfb755	
5	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.5870435677017705	7.242579117579116	9.663414691845917	0.30482689484138514	12.963652113652115	15.102895654665048	19	10	8	8	1.097	faacbe4bb0d906d972a3da25a5f1da800693ef2f26418e3e8b01c500e47ce57b	0.9014048244686478	3.6475274725274724	5.168317708549653	0.13644520011022573	15.246062271062272	17.141100012969737	63	32	10	10	1.935	b65843b7e6b323c1e4ab929f5491a0d1e508f08da2a0cc00c50b6cbeb93607c6	0.9014048244686478	3.6475274725274724	5.168317708549653	0.13644520011022573	15.246062271062272	17.141100012969737	63	32	10	10	1.588	b65843b7e6b323c1e4ab929f5491a0d1e508f08da2a0cc00c50b6cbeb93607c6	0.9014048244686478	3.6475274725274724	5.168317708549653	0.13644520011022573	15.246062271062272	17.141100012969737	63	32	10	10	1.93	b65843b7e6b323c1e4ab929f5491a0d1e508f08da2a0cc00c50b6cbeb93607c6	0.9014048244686478	3.6475274725274724	5.168317708549653	0.13644520011022573	15.246062271062272	17.141100012969737	63	32	10	10	1.588	b65843b7e6b323c1e4ab929f5491a0d1e508f08da2a0cc00c50b6cbeb93607c6	0.9014048244686478	3.6475274725274724	5.168317708549653	0.13644520011022573	15.246062271062272	17.141100012969737	63	32	10	10	1.924	b65843b7e6b323c1e4ab929f5491a0d1e508f08da2a0cc00c50b6cbeb93607c6	
6	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	1.353593793422501e-16	9.899901380670611	12.113781945278339	1.1252458486091173e-16	12.291420118343193	14.930076173824869	1	1	0	0	0.049	6ea27a0e4edfc3b80c828f3d35c3579f4a1d556741526a46e6013f46163468d7	0.8951781090591278	3.875946275946276	5.399216750051947	0.11157765532492223	13.473534798534798	16.954650492964056	63	32	13	12	6.019	d6a0feb933ae534656c797468f764cd2b747475626b90b27936f805d4a0d35d5	0.8951781090591278	3.875946275946276	5.399216750051947	0.11157765532492223	13.473534798534798	16.954650492964056	63	32	13	12	5.231	d6a0feb933ae534656c797468f764cd2b747475626b90b27936f805d4a0d35d5	0.8951781090591278	3.875946275946276	5.399216750051947	0.11157765532492223	13.473534798534798	16.954650492964056	63	32	13	12	5.191	d6a0feb933ae534656c797468f764cd2b747475626b90b27936f805d4a0d35d5	0.8951781090591278	3.875946275946276	5.399216750051947	0.11157765532492223	13.473534798534798	16.954650492964056	63	32	13	12	5.028	d6a0feb933ae534656c797468f764cd2b747475626b90b27936f805d4a0d35d5	0.8951781090591278	3.875946275946276	5.399216750051947	0.11157765532492223	13.473534798534798	16.954650492964056	63	32	13	12	4.975	d6a0feb933ae534656c797468f764cd2b747475626b90b27936f805d4a0d35d5	
7	10	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.8995823938335409	3.873137973137973	5.340657173758587	0.1273779649527841	16.225	17.465666870485343	61	31	9	9	2.154	667493c991470437e7cc195e2e4b0173af19e7eb1b88df299edcf54311973de6	0.8995823938335409	3.873137973137973	5.340657173758587	0.1273779649527841	16.225	17.465666870485343	61	31	9	9	1.541	667493c991470437e7cc195e2e4b0173af19e7eb1b88df299edcf54311973de6	0.8995823938335409	3.873137973137973	5.340657173758587	0.1273779649527841	16.225	17.465666870485343	61	31	9	9	1.909	667493c991470437e7cc195e2e4b0173af19e7eb1b88df299edcf54311973de6	0.8995823938335409	3.873137973137973	5.340657173758587	0.1273779649527841	16.225	17.465666870485343	61	31	9	9	1.536	667493c991470437e7cc195e2e4b0173af19e7eb1b88df299edcf54311973de6	0.8995823938335409	3.873137973137973	5.340657173758587	0.1273779649527841	16.225	17.465666870485343	61	31	9	9	1.895	667493c991470437e7cc195e2e4b0173af19e7eb1b88df299edcf54311973de6	0.8995823938335409	3.873137973137973	5.340657173758587	0.1273779649527841	16.225	17.465666870485343	61	31	9	9	1.516	667493c991470437e7cc195e2e4b0173af19e7eb1b88df299edcf54311973de6	
1	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	-8.557363179855867e-17	10.314349112426036	12.774293289005486	1.543177628532171e-16	9.721893491124263	11.199987452444368	1	1	0	0	0.048	f04c5bcb6fa615946c1d2c649ceaab45e299335f1fb7d783f4018ca655eb608c	0.8968697695801001	4.0311050061050056	5.650002431196599	0.1895576026589676	11.606227106227106	13.41227895790212	61	31	9	9	17.801	8576695a8e49bb0ea31f7bae09c6fe1c70352227e44af7dfc696ef03b3ee4797	0.8968697695801001	4.0311050061050056	5.650002431196599	0.1895576026589676	11.606227106227106	13.41227895790212	61	31	9	9	4.605	8576695a8e49bb0ea31f7bae09c6fe1c70352227e44af7dfc696ef03b3ee4797	0.8968697695801001	4.0311050061050056	5.650002431196599	0.1895576026589676	11.606227106227106	13.41227895790212	61	31	9	9	4.72	8576695a8e49bb0ea31f7bae09c6fe1c70352227e44af7dfc696ef03b3ee4797	0.8968697695801001	4.0311050061050056	5.650002431196599	0.1895576026589676	11.606227106227106	13.41227895790212	61	31	9	9	4.715	8576695a8e49bb0ea31f7bae09c6fe1c70352227e44af7dfc696ef03b3ee4797	0.8968697695801001	4.0311050061050056	5.650002431196599	0.1895576026589676	11.606227106227106	13.41227895790212	61	31	9	9	4.736	8576695a8e49bb0ea31f7bae09c6fe1c70352227e44af7dfc696ef03b3ee4797	
2	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	-8.640800110406253e-17	10.584812623274162	12.65094269549952	-2.3335712081918007e-16	10.059171597633139	12.269893881284718	1	1	0	0	0.048	e0d4810b1161530f1b1276f11a3e8c47506d8c61d0fbeff1f44fa3a9830ee4a9	0.9063931638884007	3.7255189255189247	5.344202523342526	0.18202853572809197	8.987728937728937	11.79688638717376	65	33	12	11	9.968	1e61736cadfe735e0b38e4802656f3321fa8adec3ac3389a6dd39423b1a1a396	0.9063931638884007	3.7255189255189247	5.344202523342526	0.18202853572809197	8.987728937728937	11.79688638717376	65	33	12	11	6.79	1e61736cadfe735e0b38e4802656f3321fa8adec3ac3389a6dd39423b1a1a396	0.9063931638884007	3.7255189255189247	5.344202523342526	0.18202853572809197	8.987728937728937	11.79688638717376	65	33	12	11	6.849	1e61736cadfe735e0b38e4802656f3321fa8adec3ac3389a6dd39423b1a1a396	0.9063931638884007	3.7255189255189247	5.344202523342526	0.18202853572809197	8.987728937728937	11.79688638717376	65	33	12	11	6.894	1e61736cadfe735e0b38e4802656f3321fa8adec3ac3389a6dd39423b1a1a396	0.9063931638884007	3.7255189255189247	5.344202523342526	0.18202853572809197	8.987728937728937	11.79688638717376	65	33	12	11	6.817	1e61736cadfe735e0b38e4802656f3321fa8adec3ac3389a6dd39423b1a1a396	
3	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	-1.2843237774198214e-16	10.451019066403681	12.767138897750385	-4.93337299191875e-17	9.15483234714004	11.13766140819766	1	1	0	0	0.048	29da72bbc54effd7626d58726f6744df2efd88151fadfc1d7d758e54161cba99	0.885596928574749	4.4849511599511604	5.929756453642223	-0.3096368314994536	13.760805860805858	16.90776176756807	57	29	12	11	3.849	d00bdee7447b7d49a7d8f2b82bc3a21f7dc036b3003f370778d784ffbfbc8fa9	0.885596928574749	4.4849511599511604	5.929756453642223	-0.3096368314994536	13.760805860805858	16.90776176756807	57	29	12	11	3.091	d00bdee7447b7d49a7d8f2b82bc3a21f7dc036b3003f370778d784ffbfbc8fa9	0.885596928574749	4.4849511599511604	5.929756453642223	-0.3096368314994536	13.760805860805858	16.90776176756807	57	29	12	11	3.372	d00bdee7447b7d49a7d8f2b82bc3a21f7dc036b3003f370778d784ffbfbc8fa9	0.885596928574749	4.4849511599511604	5.929756453642223	-0.3096368314994536	13.760805860805858	16.90776176756807	57	29	12	11	3.105	d00bdee7447b7d49a7d8f2b82bc3a21f7dc036b3003f370778d784ffbfbc8fa9	0.885596928574749	4.4849511599511604	5.929756453642223	-0.3096368314994536	13.760805860805858	16.90776176756807	57	29	12	11	3.41	d00bdee7447b7d49a7d8f2b82bc3a21f7dc036b3003f370778d784ffbfbc8fa9	
4	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.5784793132529714	8.179183640865887	10.780603019764989	-2.0160830876974276e-17	5.128324946081955	6.782428797452276	21	11	8	5	2.158	6b286c905b34d6820d251e5b7dcc5da0741e2cd824af61d2c33d0eb39f6ac1c9	0.8839603544272203	4.597588522588523	6.179498578865658	-0.3744726301277712	9.730311355311356	11.740106977895614	59	30	11	10	3.083	a9c5b3760f4530531d7d72f9aaa10652db4e796669df32b098373085c22bbe3b	0.8839603544272203	4.597588522588523	6.179498578865658	-0.3744726301277712	9.730311355311356	11.740106977895614	59	30	11	10	3.268	a9c5b3760f4530531d7d72f9aaa10652db4e796669df32b098373085c22bbe3b	0.8839603544272203	4.597588522588523	6.179498578865658	-0.3744726301277712	9.730311355311356	11.740106977895614	59	30	11	10	3.123	a9c5b3760f4530531d7d72f9aaa10652db4e796669df32b098373085c22bbe3b	0.8839603544272203	4.597588522588523	6.179498578865658	-0.3744726301277712	9.730311355311356	11.740106977895614	59	30	11	10	2.806	a9c5b3760f4530531d7d72f9aaa10652db4e796669df32b098373085c22bbe3b	0.8839603544272203	4.597588522588523	6.179498578865658	-0.3744726301277712	9.730311355311356	11.740106977895614	59	30	11	10	3.028	a9c5b3760f4530531d7d72f9aaa10652db4e796669df32b098373085c22bbe3b	
5	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6193191504612466	7.079279105196536	9.371968404176547	0.19501985874929395	13.696075713277546	15.507712412898332	19	10	7	4	0.821	b6cce196028c7eff42dabcbd8abb31604eac6bde6e60e9a93f29fcbc64c77ff7	0.8946276565323619	3.912576312576313	5.333463540077248	-0.23082013200396476	17.781043956043955	19.57184852561393	57	29	10	9	3.427	b7cd3134dca0daef26e2639c2054a026575c90a75bb678a9d6009189587e71dc	0.8946276565323619	3.912576312576313	5.333463540077248	-0.23082013200396476	17.781043956043955	19.57184852561393	57	29	10	9	1.917	b7cd3134dca0daef26e2639c2054a026575c90a75bb678a9d6009189587e71dc	0.8946276565323619	3.912576312576313	5.333463540077248	-0.23082013200396476	17.781043956043955	19.57184852561393	57	29	10	9	1.717	b7cd3134dca0daef26e2639c2054a026575c90a75bb678a9d6009189587e71dc	0.8946276565323619	3.912576312576313	5.333463540077248	-0.23082013200396476	17.781043956043955	19.57184852561393	57	29	10	9	2.066	b7cd3134dca0daef26e2639c2054a026575c90a75bb678a9d6009189587e71dc	0.8946276565323619	3.912576312576313	5.333463540077248	-0.23082013200396476	17.781043956043955	19.57184852561393	57	29	10	9	1.704	b7cd3134dca0daef26e2639c2054a026575c90a75bb678a9d6009189587e71dc	
6	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.672793835865772	6.635164835164833	8.962139505512512	-0.3543544067599704	18.099412842059902	20.615657385850806	25	13	7	5	0.762	af425a741b702a6b32181fa786b8190067d884729e675c0ba981fdb8b7299d76	0.9070440017042675	3.4425213675213673	5.100336362773637	-0.32489506049472905	17.770604395604394	20.043498968668857	65	33	10	9	4.753	c1f6b51f8d68cff567f90f51cc35b18d8f4d3ffdc2aa756c97cabfd03c9ac6b1	0.9070440017042675	3.4425213675213673	5.100336362773637	-0.32489506049472905	17.770604395604394	20.043498968668857	65	33	10	9	4.183	c1f6b51f8d68cff567f90f51cc35b18d8f4d3ffdc2aa756c97cabfd03c9ac6b1	0.9070440017042675	3.4425213675213673	5.100336362773637	-0.32489506049472905	17.770604395604394	20.043498968668857	65	33	10	9	4.147	c1f6b51f8d68cff567f90f51cc35b18d8f4d3ffdc2aa756c97cabfd03c9ac6b1	0.9070440017042675	3.4425213675213673	5.100336362773637	-0.32489506049472905	17.770604395604394	20.043498968668857	65	33	10	9	4.528	c1f6b51f8d68cff567f90f51cc35b18d8f4d3ffdc2aa756c97cabfd03c9ac6b1	0.9070440017042675	3.4425213675213673	5.100336362773637	-0.32489506049472905	17.770604395604394	20.043498968668857	65	33	10	9	4.512	c1f6b51f8d68cff567f90f51cc35b18d8f4d3ffdc2aa756c97cabfd03c9ac6b1	
7	15	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	0.6922093052159218	6.623534798534799	8.825015630012416	0.24010211802593218	12.167467948717947	13.844988344413455	27	14	7	6	1.413	2bf779f19b0af17e7a30b058cd716c58e4604dc02137146b1684ecd4f007875d	0.9113672791259096	3.5500610500610503	5.033033431135295	0.21671596675420784	12.06043956043956	14.05236036271041	63	32	9	7	3.725	df45d0238fa5bc977c95b606b8e24a938791b32132e2dc0c0642d8fd880f4f3b	0.9113672791259096	3.5500610500610503	5.033033431135295	0.21671596675420784	12.06043956043956	14.05236036271041	63	32	9	7	3.214	df45d0238fa5bc977c95b606b8e24a938791b32132e2dc0c0642d8fd880f4f3b	0.9113672791259096	3.5500610500610503	5.033033431135295	0.21671596675420784	12.06043956043956	14.05236036271041	63	32	9	7	3.184	df45d0238fa5bc977c95b606b8e24a938791b32132e2dc0c0642d8fd880f4f3b	0.9113672791259096	3.5500610500610503	5.033033431135295	0.21671596675420784	12.06043956043956	14.05236036271041	63	32	9	7	3.512	df45d0238fa5bc977c95b606b8e24a938791b32132e2dc0c0642d8fd880f4f3b	0.9113672791259096	3.5500610500610503	5.033033431135295	0.21671596675420784	12.06043956043956	14.05236036271041	63	32	9	7	3.444	df45d0238fa5bc977c95b606b8e24a938791b32132e2dc0c0642d8fd880f4f3b	
1	20	1/4	("sure-v1",[:ECG],["liked"],String[],Dict{Symbol,NamedTuple}(:ECG => (nbands = 30,wintime = 0.025,steptime = 0.0175)),Dict(:ECG => [1,2,3,4,5,6,7]),false)	stump_with_memoization	TestOp_80	IA	156	26	-8.557363179855867e-17	10.314349112426036	12.774293289005486	1.543177628532171e-16	9.721893491124263	11.199987452444368	1	1	0	0	0.048	f04c5bcb6fa615946c1d2c649ceaab45e299335f1fb7d783f4018ca655eb608c	0.9168816039473542	3.633547008547009	5.098977608263509	0.16526113404735795	14.235531135531136	17.26763997184052	63	32	13	12	63.402	25cec78da998a4c904896bfbe2ff47b0b554735116c863044a9d54e7ebe77b10	0.9168816039473542	3.633547008547009	5.098977608263509	0.16526113404735795	14.235531135531136	17.26763997184052	63	32	13	12	23.549	25cec78da998a4c904896bfbe2ff47b0b554735116c863044a9d54e7ebe77b10	0.9168816039473542	3.633547008547009	5.098977608263509	0.16526113404735795	14.235531135531136	17.26763997184052	63	32	13	12	23.668	25cec78da998a4c904896bfbe2ff47b0b554735116c863044a9d54e7ebe77b10	0.9168816039473542	3.633547008547009	5.098977608263509	0.16526113404735795	14.235531135531136	17.26763997184052	63	32	13	12	23.65	25cec78da998a4c904896bfbe2ff47b0b554735116c863044a9d54e7ebe77b10	0.9168816039473542	3.633547008547009	5.098977608263509	0.16526113404735795	14.235531135531136	17.26763997184052	63	32	13	12	23.636	25cec78da998a4c904896bfbe2ff47b0b554735116c863044a9d54e7ebe77b10	
