index,attributenamesnormsorted,attributeabbrsnormsorted,meanmvarnormsorted,minmvarnormsorted,maxmvarnormsorted,DNHistogramMode5varnormsorted,DNHistogramMode10varnormsorted,SBBinaryStatsmeanlongstretch1varnormsorted,DNOutlierIncludep001mdrmdvarnormsorted,DNOutlierIncluden001mdrmdvarnormsorted,COf1ecacvarnormsorted,COFirstMinacvarnormsorted,SPSummarieswelchrectarea51varnormsorted,SPSummarieswelchrectcentroidvarnormsorted,FCLocalSimplemean3stderrvarnormsorted,COtrev1numvarnormsorted,COHistogramAMIeven25varnormsorted,INAutoMutualInfoStats40gaussianfmmivarnormsorted,MDhrvclassicpnn40varnormsorted,SBBinaryStatsdifflongstretch0varnormsorted,SBMotifThreequantilehhvarnormsorted,FCLocalSimplemean1tauresratvarnormsorted,COEmbed2Disttaudexpfitmeandiffvarnormsorted,SCFluctAnal2dfa5012logipropr1varnormsorted,SCFluctAnal2rsrangefit501logipropr1varnormsorted,SBTransitionMatrix3acsumdiagcovvarnormsorted,PDPeriodicityWangth001varnormsorted,meannormsorted
0,EEG_B2,EEG_B2,0.3035764570219038,0.33738063334906154,0.3230468403472068,0.006290692152173294,0.009944757520216282,0.013958002935751232,0.011607186400865749,0.008467073403705307,0.01220390113468852,0.028500742062448424,0.0,0.015207316633856802,0.0121871674660688,0.006307099473649022,0.014243728587189145,0.01696793311218238,0.03411003435834925,0.015393336933515212,0.012770888680420334,0.016213611170240907,0.01610638797815743,0.0,0.0,0.021716109392645223,0.0,0.04944799600457182
1,EEG_B3,EEG_B3,0.2166066677930407,0.24016934586714853,0.21837807887253613,0.008206675622241883,0.00844636788823097,0.012874361649897196,0.011847455811523525,0.00815755483150317,0.01810016797504364,0.028664510083769718,0.0,0.014435984751362006,0.012249413231767804,0.007011065801167889,0.016001932415007247,0.018023112803076776,0.03468132103552193,0.016835542497075955,0.013326658835957149,0.01459353909404383,0.014485277332373814,0.0,0.0,0.021549084306698597,0.0,0.038185764739959535
2,EEG_B4,EEG_B4,0.12959045750256282,0.12901489625322982,0.11866163874466544,0.010211429612203247,0.011194444372478131,0.014190301473274968,0.012428221301284811,0.008496002571167947,0.009204346782763688,0.026510723522741364,0.0,0.013770605050528585,0.011692110775537353,0.008373626752828876,0.01592012660487152,0.01782081255732796,0.029922762690435607,0.015915448619347294,0.013874545726876472,0.013015911202944118,0.014656124213161434,0.0,0.0,0.01672855667100486,0.0,0.02564772372004945
3,EEG_B1,EEG_B1,0.08608514040907352,0.09210117075361081,0.09459674467410087,0.006381453668479716,0.008655820798122436,0.014104916064887871,0.011479958027222261,0.00856515033729822,0.01220390113468852,0.028235211729437635,0.0,0.014452937100427886,0.01227386975291318,0.006142178195649423,0.014517251646032826,0.01723460161794225,0.03292039477207767,0.014676713051000606,0.013874545726876472,0.015884239544399582,0.015439080014806822,0.0,0.0,0.021522371060786392,0.0,0.0216539060031934
4,EEG_B5,EEG_B5,0.07579444140546863,0.06895493961487051,0.06553623591997704,0.014155045776294343,0.013659854083471827,0.01632870368626388,0.015260654410924453,0.011206877239254263,0.0031023962154194257,0.020278420225824784,0.0,0.01523698324472203,0.013503599424055414,0.013557289791401419,0.017183483026484935,0.01696793311218236,0.01948866596446015,0.01955871325063148,0.01891983508210426,0.021455504066654457,0.01662254582486205,0.0,0.0,0.015544877332139955,0.0,0.019692679947898705
5,EEG_B6,EEG_B6,0.047584236801501874,0.04117246757421204,0.04155034931808701,0.018397929699373573,0.020904358372199807,0.016328703686263858,0.01829628679357756,0.015947497559395486,0.012203901134688553,0.016559171866331743,0.0,0.014215604213506395,0.014955453145607325,0.018775321394887558,0.017023619628976295,0.016533447357108225,0.016346589240010187,0.017937351716442198,0.017489022554020014,0.016534440109914676,0.017331541757214852,0.0,0.0,0.01439059033220851,0.0,0.01721911537022111
6,EEG_B7,EEG_B7,0.03328390117583309,0.028321489107396493,0.030505438223020976,0.018843874481447195,0.01700282668361303,0.01542085588826566,0.021064190404354793,0.017008468896176455,0.012203901134688565,0.01724634102483767,0.0,0.01614393391974339,0.014384964515124814,0.018892574378686296,0.01590632135300637,0.016682873674990835,0.018776180591508925,0.019236232503499935,0.013874545726876448,0.015440114717267247,0.018077236154267345,0.0,0.0,0.015685729149261713,0.0,0.01576007974815469
7,EEG_B8,EEG_B8,0.026922542903934293,0.020458621029354387,0.02499053317122283,0.018264070314198355,0.01780149793797006,0.016695358675220286,0.020268212171047222,0.018376430442962582,0.015169174865448592,0.015680879226372995,0.0,0.01491382909065485,0.013620282200149398,0.019163335055559096,0.015856463460577102,0.01478630887109566,0.01747130988569401,0.018478658684841588,0.013874545726876434,0.013649275458524119,0.01657482860313827,0.0,0.0,0.01411381704299766,0.0,0.01468519899271359
8,EEG_B9,EEG_B9,0.01931673773410565,0.01257653094596033,0.019306761138775337,0.019727795474742717,0.01938990664970279,0.01712856405600784,0.020484140002125232,0.019048327997019093,0.00617051180967398,0.01639759228182107,0.0,0.014528163149407459,0.012187813467496984,0.01842066721985882,0.016228355640635305,0.015540337059795805,0.01353073019201398,0.016584724138195842,0.01494666971486231,0.018550150171544717,0.0170864478653356,0.0,0.0,0.017993253627036784,0.0,0.013805767213444706
9,EEG_B20,EEG_B20,0.002509804183973533,0.0009621681567725437,0.0028720592900524622,0.0212719932494234,0.02287730470109041,0.01686236248868328,0.016178283335128215,0.021271463957579496,0.029481334201775802,0.015065563743146056,0.0,0.016745742311579923,0.016310969912682743,0.017370593504709847,0.014923938818259317,0.01637942330636764,0.012302139241389672,0.016149631066669022,0.01547090681192894,0.022906068458899698,0.016286144603123043,0.0,0.0,0.017987547246727863,0.0,0.013287417703598516
