TIMESTAMP;INFOS;FILE NAME;
23/06/2021 17:55:18;stump_fmd_6bcff16d32c5816ed943bcff2e23e7f932d05db02522d79e4ba47e22fb40278c.jld;Dict{String, Any}("dataset_hash_sha256" => "4e941409064c97ec34e0503490b8173f0593b0f09d1c4276e6353547c177641a", "features" => FeatureTypeFun[min₈₀(A1), max₈₀(A1), min₈₀(A2), max₈₀(A2), min₈₀(A3), max₈₀(A3), min₈₀(A4), max₈₀(A4), min₈₀(A5), max₈₀(A5), min₈₀(A6), max₈₀(A6), min₈₀(A7), max₈₀(A7), min₈₀(A8), max₈₀(A8), min₈₀(A9), max₈₀(A9), min₈₀(A10), max₈₀(A10), min₈₀(A11), max₈₀(A11), min₈₀(A12), max₈₀(A12), min₈₀(A13), max₈₀(A13), min₈₀(A14), max₈₀(A14), min₈₀(A15), max₈₀(A15), min₈₀(A16), max₈₀(A16), min₈₀(A17), max₈₀(A17), min₈₀(A18), max₈₀(A18), min₈₀(A19), max₈₀(A19), min₈₀(A20), max₈₀(A20)], "computeRelationGlob" => true, "featsnops" => Vector{var"#s22"} where var"#s22"<:Function[[>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=]]);
23/06/2021 17:56:46;stump_fmd_0974dbf50691fce5aaa990625a4673b9c5cf3525eac17b9744c9f3298be90826.jld;Dict{String, Any}("dataset_hash_sha256" => "1b16f718eb7bc47e98907baf0c635a3c4ad3adfac455282db37331ac4ab452a4", "features" => FeatureTypeFun[min₈₀(A1), max₈₀(A1), min₈₀(A2), max₈₀(A2), min₈₀(A3), max₈₀(A3), min₈₀(A4), max₈₀(A4), min₈₀(A5), max₈₀(A5), min₈₀(A6), max₈₀(A6), min₈₀(A7), max₈₀(A7), min₈₀(A8), max₈₀(A8), min₈₀(A9), max₈₀(A9), min₈₀(A10), max₈₀(A10), min₈₀(A11), max₈₀(A11), min₈₀(A12), max₈₀(A12), min₈₀(A13), max₈₀(A13), min₈₀(A14), max₈₀(A14), min₈₀(A15), max₈₀(A15), min₈₀(A16), max₈₀(A16), min₈₀(A17), max₈₀(A17), min₈₀(A18), max₈₀(A18), min₈₀(A19), max₈₀(A19), min₈₀(A20), max₈₀(A20)], "computeRelationGlob" => true, "featsnops" => Vector{var"#s22"} where var"#s22"<:Function[[>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=], [>=], [<=]]);
