AMBH-MIN-High-Risk-x,AMBH-MIN-High-Risk-y,AMBH-MIN-Low-Risk-x,AMBH-MIN-Low-Risk-y,AMBH-FM-High-Risk-x,AMBH-FM-High-Risk-y,AMBH-FM-Low-Risk-x,AMBH-FM-Low-Risk-y,AMBH-MAX-High-Risk-x,AMBH-MAX-High-Risk-y,AMBH-MAX-Low-Risk-x,AMBH-MAX-Low-Risk-y,AMBH-M-High-Risk-x,AMBH-M-High-Risk-y,AMBH-M-Low-Risk-x,AMBH-M-Low-Risk-y,AMBH-C-High-Risk-x,AMBH-C-High-Risk-y,AMBH-C-Low-Risk-x,AMBH-C-Low-Risk-y,AMBT-MIN-High-Risk-x,AMBT-MIN-High-Risk-y,AMBT-MIN-Low-Risk-x,AMBT-MIN-Low-Risk-y,AMBT-FM-High-Risk-x,AMBT-FM-High-Risk-y,AMBT-FM-Low-Risk-x,AMBT-FM-Low-Risk-y,AMBT-MAX-High-Risk-x,AMBT-MAX-High-Risk-y,AMBT-MAX-Low-Risk-x,AMBT-MAX-Low-Risk-y,AMBT-M-High-Risk-x,AMBT-M-High-Risk-y,AMBT-M-Low-Risk-x,AMBT-M-Low-Risk-y,AMBT-C-High-Risk-x,AMBT-C-High-Risk-y,AMBT-C-Low-Risk-x,AMBT-C-Low-Risk-y,SPEED-MIN-High-Risk-x,SPEED-MIN-High-Risk-y,SPEED-MIN-Low-Risk-x,SPEED-MIN-Low-Risk-y,SPEED-FM-High-Risk-x,SPEED-FM-High-Risk-y,SPEED-FM-Low-Risk-x,SPEED-FM-Low-Risk-y,SPEED-MAX-High-Risk-x,SPEED-MAX-High-Risk-y,SPEED-MAX-Low-Risk-x,SPEED-MAX-Low-Risk-y,SPEED-M-High-Risk-x,SPEED-M-High-Risk-y,SPEED-M-Low-Risk-x,SPEED-M-Low-Risk-y,SPEED-C-High-Risk-x,SPEED-C-High-Risk-y,SPEED-C-Low-Risk-x,SPEED-C-Low-Risk-y,EXT5-MIN-High-Risk-x,EXT5-MIN-High-Risk-y,EXT5-MIN-Low-Risk-x,EXT5-MIN-Low-Risk-y,EXT5-FM-High-Risk-x,EXT5-FM-High-Risk-y,EXT5-FM-Low-Risk-x,EXT5-FM-Low-Risk-y,EXT5-MAX-High-Risk-x,EXT5-MAX-High-Risk-y,EXT5-MAX-Low-Risk-x,EXT5-MAX-Low-Risk-y,EXT5-M-High-Risk-x,EXT5-M-High-Risk-y,EXT5-M-Low-Risk-x,EXT5-M-Low-Risk-y,EXT5-C-High-Risk-x,EXT5-C-High-Risk-y,EXT5-C-Low-Risk-x,EXT5-C-Low-Risk-y,EXT4-MIN-High-Risk-x,EXT4-MIN-High-Risk-y,EXT4-MIN-Low-Risk-x,EXT4-MIN-Low-Risk-y,EXT4-FM-High-Risk-x,EXT4-FM-High-Risk-y,EXT4-FM-Low-Risk-x,EXT4-FM-Low-Risk-y,EXT4-MAX-High-Risk-x,EXT4-MAX-High-Risk-y,EXT4-MAX-Low-Risk-x,EXT4-MAX-Low-Risk-y,EXT4-M-High-Risk-x,EXT4-M-High-Risk-y,EXT4-M-Low-Risk-x,EXT4-M-Low-Risk-y,EXT4-C-High-Risk-x,EXT4-C-High-Risk-y,EXT4-C-Low-Risk-x,EXT4-C-Low-Risk-y
4.626236937371796,0.0021502344301501395,7.0656145858401365,0.004530326574019631,-1.5215396799231908,0.00477377704898039,1.3323649514895535,0.0136420602354081,7.181158445184759,0.0016913563486421362,8.061912545860604,0.0018463604737692216,6.438346448646757,0.0023084595594622735,7.486863916398211,0.00298085220980752,3.6897344357615944,0.003570771314103313,5.4345186284926195,0.008499272229018938,7.317606648187771,0.0004934393306937407,9.576454626773138,0.0022749492644709973,0.9295410485756205,0.0029695786961662675,2.513130303651336,0.00558510540718488,12.855380340372447,0.007696094919130846,9.884844861644687,0.00196811662570928,12.629461574652984,0.010594377146558184,9.727007445788558,0.002167885329184479,7.454905667991661,0.0045509850264344774,8.46198912831939,0.009904324311657964,6557.904113734205,1.6767112498428105e-9,6555.9630930740805,1.3768924402413064e-7,3.1248503030790022,0.21222511259783758,4.426830745166414,0.042730528957373795,6609.425771513625,0.06288759034307885,6610.359956691897,0.031211542024845627,6602.5063866709825,0.004125858178680809,6603.31882557764,0.0005588726656904754,4.587351183785539,0.0712305169959095,3.7029077214886077,0.052943984719105705,441.36377254560057,3.0265122229894416e-9,441.36883811514815,1.532450523756758e-5,0.9202908529758561,0.034132686213594415,2.8056074212099884,0.07660248861571545,530.3136071518717,0.001418183180318595,451.177110263252,5.332190466944553e-11,467.9105665385246,6.112317250533961e-9,448.92689298178664,1.0736879808334599e-6,4.649046852237193,0.007757149603459548,5.844546923613099,0.011097711889736109,441.07855597811863,2.0837301421078315e-7,442.1879404452772,3.157961195469142e-6,0.41177660963324275,0.027920598798227163,2.734443540657753,0.06575192851113243,536.9055040998117,0.0017633902597053877,453.5115578247798,4.4132594245738233e-11,468.95814664078614,1.9088039681230963e-7,450.4108616860224,7.012840805732667e-7,4.6992819208134105,0.009195872709453896,5.844546923613099,0.011315855737446217
5.139604897943987,0.002519486582021855,7.60246002764094,0.005282395034792996,-1.165545858716168,0.0058077879579769825,1.6903197843554654,0.015779747057970243,7.798534841893688,0.002041855462992372,8.627002310345697,0.002290299416940714,7.001661261416599,0.0027279973532302946,8.038171112151256,0.003590843726622668,3.969066859442647,0.004323789043106869,5.710565358311511,0.009946257569060946,7.525680384453707,0.00038400752222683617,9.773663289501014,0.0022722461668574917,1.2727686855074913,0.0035427009978797183,2.861947346555345,0.006696701726633134,13.039414161307045,0.008730485196671647,10.087603991018584,0.002053431940772276,12.809077526671064,0.011935590338545606,9.926598621012873,0.0022191948091488003,7.750812974461572,0.005452952598075821,8.757801354784903,0.011091415512326893,6558.222742408913,4.410284738742831e-8,6556.290454912013,0.0,3.364785198339687,0.18687096118801613,4.696269258654113,0.026946150750802606,6609.719693372503,0.04210957898579428,6610.520765998047,0.03001131696123248,6602.58182577607,0.003929720566790421,6603.384640670558,0.0005957412696874051,4.894903516889089,0.07672620917816436,4.035754597710238,0.06127138655226669,442.41197694096167,4.920755827808598e-10,442.42010874447504,1.008601688466483e-5,1.277065472398999,0.03830068651642343,3.123652959180324,0.07621496933089905,530.8750620894305,0.0015744547164768675,452.1856054275037,7.774293014906064e-12,468.8147730279404,4.7256892589386814e-9,449.93998502229954,3.823912414765984e-7,4.949059646166895,0.009185583061542088,6.128512736718964,0.013617478524644238,442.1137290522379,5.812066918770009e-8,443.2449660768842,1.4080476369602094e-6,0.7552426954099778,0.03158660899281247,3.060155707897246,0.06649605103794709,537.4255053870625,0.0015964240829223547,454.50885704860826,6.2858165894574825e-12,469.85328158520514,6.485775799730532e-8,451.42148434795496,2.3081246090975173e-7,5.005331827916586,0.01087355619910126,6.128512736718964,0.01363439092791378
5.652972858516177,0.0029191223299613544,8.139305469441743,0.006079953931521577,-0.8095520375091453,0.006974291112223488,2.0482746172213777,0.017930313800979255,8.415911238602618,0.002438533814044494,9.19209207483079,0.0028068853582890923,7.564976074186442,0.0031881829950626247,8.5894783079043,0.004272967280689531,4.2483992831237,0.005169427758392007,5.986612088130402,0.01144837524506931,7.7337541207196425,0.00028837503369211876,9.970871952228892,0.0022575654889176408,1.6159963224393623,0.004175434401517875,3.210764389459354,0.007895227412013347,13.223447982241643,0.009729296156050875,10.290363120392481,0.002119510393533556,12.988693478689145,0.013180879640211085,10.126189796237188,0.0022530130581063755,8.046720280931483,0.006458959864640821,9.053613581250413,0.012326063953981318,6558.541371083622,6.233097065244664e-7,6556.617816749945,1.3252926966522694e-7,3.6047200936003714,0.15780392019540235,4.965707772141812,0.017385022217517473,6610.01361523138,0.03341064488995673,6610.681575304196,0.026650364265443215,6602.657264881158,0.0036448631116929478,6603.4504557634755,0.0006222346283225689,5.2024558499926385,0.08125258205651974,4.368601473931867,0.06904576604405344,443.4601813363227,7.045110137632315e-11,443.4713793738019,5.92895039871394e-6,1.6338400918221418,0.042218237151091006,3.44169849715066,0.0740055310117372,531.4365170269892,0.0016963616389175816,453.19410059175533,9.92608772953929e-13,469.7189795173562,1.6006630287543343e-8,450.9530770628125,1.2004105513628572e-7,5.249072440096597,0.010736361720440814,6.4124785498248285,0.016430720445576887,443.1489021263571,1.4549682513520513e-8,444.30199170849124,5.563220168734034e-7,1.0987087811867127,0.035144812077393,3.3858678751367397,0.0656673389559932,537.9455066743133,0.0014061428512607038,455.5061562724367,7.829417669746874e-13,470.7484165296241,2.8223355703071996e-8,452.43210700988755,6.67521553107675e-8,5.311381735019761,0.012663677669059806,6.4124785498248285,0.016216066505369584
6.166340819088368,0.0033461917652467116,8.676150911242546,0.006913443644035978,-0.4535582163021226,0.008268148604958917,2.4062294500872894,0.020032265812415496,9.033287635311547,0.002882201260707407,9.757181839315882,0.003397593563179061,8.128290886956284,0.0036866346288801912,9.140785503657343,0.0050245381794912424,4.527731706804752,0.006105965402336669,6.262658817949292,0.01297937006354231,7.9418278569855785,0.00021103031950685063,10.16808061495677,0.0022382897853560724,1.959223959371233,0.004863720848535036,3.559581432363363,0.009159371654063633,13.40748180317624,0.010664553706945737,10.493122249766378,0.0021692476580352595,13.168309430707225,0.014284501600273126,10.325780971461503,0.0022740560705868046,8.342627587401394,0.007566842713619163,9.349425807715924,0.013617076630782,6558.859999758331,5.953652880732463e-6,6556.945178587876,0.0,3.844654988861056,0.12794109177822852,5.2351462856295115,0.012253247588524458,6610.307537090257,0.03480434799860309,6610.842384610345,0.02358477199535762,6602.732703986245,0.003294270713232522,6603.516270856393,0.0006337251554941627,5.510008183096188,0.08470393191341462,4.7014483501534965,0.0758708480320416,444.5083857316838,8.880496685237382e-12,444.5226500031288,3.0906577770886678e-6,1.9906147112452848,0.04573972530916864,3.7597440351209954,0.07032106858225112,531.997971964548,0.0017735477099645718,454.202595756007,1.1098157115529973e-13,470.62318600677196,6.178213167458424e-8,451.9661691033254,3.320190018647751e-8,5.5490852340262995,0.012401846784786464,6.696444362930692,0.019531857108947018,444.1840752004763,3.2634938008924144e-9,445.35901734009826,1.9399025040348072e-7,1.4421748669634478,0.038473616065803656,3.711580042376233,0.06352420341783668,538.4655079615642,0.0012093867685154533,456.5034554962652,8.528386330475258e-14,471.6435514740431,3.8610875959799175e-8,453.44272967182013,1.697473868925159e-8,5.617431642122937,0.014539010546219923,6.696444362930692,0.019076287435188112
6.679708779660559,0.003797327398254215,9.21299635304335,0.007772125608454468,-0.09756439509509988,0.00967884255739894,2.7641842829532015,0.022026580823224153,9.650664032020476,0.003372742891621303,10.322271603800974,0.004060733296666142,8.691605699726125,0.004220102067375835,9.692092699410388,0.005839930010369379,4.807064130485804,0.007129791878861225,6.538705547768184,0.014515945876282693,8.149901593251514,0.00015411255383715526,10.365289277684647,0.0022222055913614703,2.302451596303104,0.005601813180983164,3.9083984752673717,0.010464401672791402,13.591515624110839,0.011515108557266588,10.695881379140275,0.0022077806335510696,13.347925382725307,0.015213491749799421,10.525372146685818,0.0022883400683325196,8.638534893871304,0.008771081205036443,9.645238034181437,0.014968434758018677,6559.178628433039,3.800978608610173e-5,6557.272540425808,1.293216217490567e-7,4.0845898841217405,0.09985800556452713,5.50458479911721,0.00995161830597975,6610.601458949135,0.03502021091806627,6611.003193916494,0.023677672783271108,6602.808143091333,0.0029033830652200076,6603.582085949311,0.0006273559679119822,5.817560516199738,0.08704514271629865,5.034295226375126,0.08142785402383466,445.55659012704484,9.853697198469735e-13,445.5739206324556,1.4240021172914202e-6,2.3473893306684275,0.04874182205227194,4.077789573091331,0.06566200333150408,532.5594269021068,0.0017996359310010767,455.21109092025864,1.0865822130945447e-14,471.52739249618776,2.1548011834765512e-7,452.97926114383836,8.094964003627082e-9,5.849098027956002,0.014174711985470165,6.980410176036557,0.0229119176790048,445.2192482745955,6.549963767199518e-10,446.4160429717053,5.9559222988885e-8,1.7856409527401826,0.04145841728795976,4.0372922096157255,0.060467884953453156,538.985509248815,0.0010222455181648164,457.50075472009365,8.123224315426115e-15,472.5386864184621,1.0867670268727147e-7,454.4533523337527,3.862917733882254e-9,5.923481549226113,0.016471721634883498,6.980410176036557,0.022219189260552212
7.193076740232749,0.00426902903887893,9.749841794844153,0.008644268217248674,0.2584294261119228,0.011190375434619766,3.1221391158191136,0.023861200574563625,10.268040428729407,0.003909017157169562,10.887361368286067,0.004791049304603736,9.254920512495968,0.004784606231290538,10.243399895163432,0.006710236023698417,5.086396554166857,0.008235686043167085,6.814752277587075,0.01603963260324219,8.35797532951745,0.00011818737540403301,10.562497940412525,0.0022181874566378035,2.645679233234975,0.006382588587257514,4.257215518171381,0.01178390316522691,13.775549445045437,0.01226901936319448,10.898640508514172,0.0022428451492316694,13.527541334743388,0.01595195758094875,10.724963321910131,0.002303648547094469,8.934442200341215,0.010062476875340723,9.941050260646948,0.016377147696405574,6559.497257107748,0.00016283461655166142,6557.59990226374,0.0,4.324524779382425,0.07544119445851909,5.77402331260491,0.009330810813313242,6610.895380808012,0.03193509475415918,6611.164003222642,0.02814040831629421,6602.88358219642,0.0024972412741247,6603.647901042228,0.0006029943866812682,6.125112849303288,0.08830681330338581,5.367142102596755,0.08550966391600297,446.60479452240594,9.622413976728695e-14,446.6251912617825,5.790275089062602e-7,2.7041639500915706,0.0511361698542892,4.3958351110616665,0.06060632224467195,533.1208818396656,0.0017733137402690857,456.21958608451024,9.314771176605064e-16,472.4315989856035,6.714917645933571e-7,453.9923531843513,1.78787044557982e-9,6.149110821885704,0.016048403835918153,7.2643759891424216,0.02655491595540593,446.2544213487147,1.1750751177652674e-10,447.4730686033123,1.60775907370736e-8,2.1291070385169175,0.044001365537769656,4.363004376855219,0.05697841858176129,539.5055105360659,0.0008589456502206738,458.4980539439221,6.772360450213455e-16,473.433821362881,3.146756642569137e-7,455.4639749956853,1.1743456229673654e-9,6.229531456329289,0.01843606312801692,7.2643759891424216,0.025628450374122282
7.706444700804941,0.004757961071720956,10.286687236644957,0.009517358931640477,0.6144232473189456,0.012781546638556344,3.4800939486850258,0.02549465851094209,10.885416825438336,0.004488759898211523,11.45245113277116,0.0055796695011358435,9.81823532526581,0.005375600660539571,10.794707090916475,0.007623162217588713,5.365728977847909,0.009417126377454172,7.090799007405966,0.017537529082825878,8.566049065783385,0.00010320120714212954,10.759706603140401,0.0022368362620723272,2.9889068701668458,0.007197988422792907,4.60603256107539,0.013091696155932711,13.959583265980035,0.012924719448739581,11.101399637888068,0.002284886530777064,13.707157286761468,0.016503072609068935,10.924554497134446,0.002329905699902358,9.230349506811125,0.011428165522697901,10.23686248711246,0.017833056350924328,6559.8158857824565,0.00046974178867865036,6557.927264101671,1.282647892697497e-7,4.56445967464311,0.05572583951013761,6.043461826092609,0.009696688973199601,6611.18930266689,0.03533038160646499,6611.324812528792,0.03685579283969028,6602.959021301507,0.002098184654220985,6603.713716135146,0.0005636706710319395,6.432665182406838,0.08857274686608363,5.699988978818385,0.08803637535837186,447.652998917767,8.268941087408166e-15,447.6764618911094,2.0763330035811213e-7,3.0609385695147133,0.05287866942126851,4.713880649032003,0.055722383491585536,533.6823367772244,0.0016986123324919025,457.2280812487619,7.105427357601002e-17,473.3358054750193,1.8689964501461543e-6,455.0054452248642,6.448185918550564e-10,6.449123615815406,0.01801711588040819,7.548341802248286,0.030433456450561124,447.28959442283394,1.882807437736389e-11,448.5300942349193,3.812549418391598e-9,2.472573124293653,0.04603012313751833,4.688716544094713,0.05353865622629576,540.0255118233167,0.0007313340377828304,459.4953531677506,5.10702591327572e-17,474.3289563073,8.403254504141255e-7,456.4745976576179,2.3169124091504402e-9,6.535581363432464,0.020410542310418493,7.548341802248286,0.02926372246445351
8.219812661377132,0.005261224452494887,10.82353267844576,0.010378405268023286,0.9704170685259683,0.01442662370638876,3.838048781550938,0.02689842563841749,11.502793222147265,0.005108495530459909,12.017540897256252,0.006414469020551332,10.381550138035653,0.005988134686912359,11.34601428666952,0.00856326306669708,5.645061401528961,0.010666556891245052,7.366845737224857,0.019001745782291867,8.774122802049321,0.00010939558635047253,10.956915265868279,0.0022907223717049652,3.3321345070987163,0.008039544769449467,4.954849603979398,0.014363688385543218,14.143617086914633,0.013490723711867731,11.304158767261965,0.002346734416250823,13.886773238779549,0.016888247075535302,11.124145672358761,0.002379197706516355,9.526256813281035,0.012852051704258124,10.532674713577972,0.019320132546510438,6560.134514457165,0.000916917700189277,6558.254625939603,0.0,4.804394569903794,0.04093276759105483,6.312900339580308,0.010693242855790286,6611.483224525768,0.05263569642185087,6611.4856218349405,0.05082738272759636,6603.034460406595,0.0017243452096388223,6603.779531228063,0.0005153591551692527,6.740217515510388,0.08796238708554871,6.032835855040014,0.08905030835823524,448.7012033131281,6.250555628639631e-16,448.72773252043623,6.563375987922449e-8,3.417713188937856,0.05397375232513036,5.031926187002338,0.05148911430725605,534.243791714783,0.0015843309057801491,458.23657641301355,3.3306690738754695e-18,474.2400119644351,4.646780471069256e-6,456.0185372653772,1.6996652424383641e-9,6.749136409745108,0.02007525325799678,7.83230761535415,0.03450432533159432,448.32476749695314,2.692656653202619e-12,449.58711986652634,7.937427953796928e-10,2.8160392100703877,0.04750445307692402,5.014428711334205,0.05056237640340679,540.5455131105675,0.000648854621003383,460.49265239157904,4.440892098500626e-18,475.224091251719,2.0506704221268103e-6,457.4852203195505,9.784243243937673e-9,6.84163127053564,0.022379210446044514,7.83230761535415,0.0330633802324376
8.733180621949321,0.005776565624193425,11.360378120246564,0.011214383819498377,1.326410889732991,0.01609638715594266,4.19600361441685,0.028057777941802337,12.120169618856194,0.005763461358856617,12.582630661741344,0.007280856265772857,10.944864950805494,0.006616999135844919,11.897321482422564,0.009512595984490333,5.924393825210014,0.011975540588244642,7.6428924670437475,0.02042769130084027,8.982196538315257,0.0001380531617546499,11.154123928596157,0.0023940091814816356,3.6753621440305873,0.008898938959277333,5.303666646883407,0.01557943698582539,14.32765090784923,0.013983875741249175,11.506917896635862,0.0024427295560269634,14.06638919079763,0.017143451598386344,11.323736847583076,0.002465266423451714,9.822164119750946,0.014315665694484201,10.828486940043483,0.020818561000980625,6560.453143131874,0.0012180871497553447,6558.581987777535,1.298054645637592e-7,5.044329465164479,0.030657756164623295,6.582338853068007,0.012154448930147393,6611.777146384645,0.08799379801094954,6611.64643114109,0.07463218659692615,6603.109899511683,0.0013889872338200826,6603.845346320981,0.00046610931208480145,7.047769848613937,0.08661152631735189,6.365682731261644,0.08869304847453773,449.7494077084891,3.9968028886505634e-17,449.7790031497631,1.8283964875465132e-8,3.774487808360999,0.05447271428406888,5.349971724972674,0.0482386202782965,534.8052466523418,0.0014427551922551291,459.2450715772652,0.0,475.14421845385084,1.0320852288621119e-5,457.0316293058901,7.487967619290714e-9,7.04914920367481,0.022216492060683015,8.116273428460016,0.03870464210453962,449.35994057107234,3.4353520028673756e-13,450.64414549813335,1.4502098799606956e-10,3.1595052958471226,0.048419680566758334,5.340140878573699,0.04834014619207284,541.0655143978184,0.0006187981250849922,461.4899516154075,0.0,476.11922619613796,4.570080912257301e-6,458.49584298148307,3.825340120944265e-8,7.147681177638816,0.024331923635355635,8.116273428460016,0.03695028374270409
9.246548582521513,0.006302490112672099,11.897223562047367,0.01201286772835991,1.6824047109400138,0.01775948702312398,4.553958447282762,0.028971231226720483,12.737546015565124,0.006447556987097932,13.147720426226437,0.008162910034405071,11.508179763575336,0.00725684015096675,12.448628678175607,0.010451804484474763,6.2037262488910665,0.013334764247314815,7.918939196862639,0.021811662955772925,9.190270274581193,0.0001920520323580288,11.351332591324034,0.0025614238047407135,4.018589780962458,0.009768528088901494,5.652483689787417,0.016723238541892713,14.511684728783829,0.014426389004325349,11.709677026009759,0.00258732590965333,14.24600514281571,0.01731322320756127,11.52332802280739,0.002602449324104551,10.118071426220856,0.01579934435418531,11.124299166508994,0.022307001689981325,6560.771771806582,0.0011083520395558822,6558.909349615467,0.0,5.284264360425163,0.024130049307484257,6.851777366555706,0.013965000320086754,6612.071068243523,0.14710555023192878,6611.807240447239,0.11547388597084174,6603.18533861677,0.0011005738903242968,6603.911161413898,0.00042468355536277386,7.355322181717487,0.08465466807007534,6.698529607483272,0.0871707598094552,450.7976121038502,1.1102230246251566e-18,450.83027377908996,4.487736127711806e-9,4.131262427784142,0.05446610728252079,5.6680172629430094,0.04612896376377937,535.3667015899006,0.0012879670211490817,460.25356674151686,0.0,476.04842494326664,2.0480266404274695e-5,458.04472134640304,2.984491683677426e-8,7.349161997604512,0.024432664422082164,8.40023924156588,0.04294925392905652,450.39511364519154,3.908595669344095e-14,451.7011711297403,2.3244715596781873e-11,3.5029713816238575,0.0488064552639072,5.665853045813193,0.04701099648080934,541.5855156850693,0.0006465656174889678,462.4872508392359,0.0,477.01436114055696,9.301208298836405e-6,459.50646564341565,1.315306835503183e-7,7.4537310847419915,0.026263672725034614,8.40023924156588,0.04083568419270584
9.759916543093704,0.006838259534557422,12.43406900384817,0.012762814204902915,2.0383985321470366,0.019384011852317907,4.911913280148674,0.029648802387271665,13.354922412274053,0.0071533367799865785,13.71281019071153,0.009044724460274085,12.071494576345179,0.007902234269874077,12.999935873928653,0.011361553321710906,6.483058672572119,0.014733905044162228,8.19498592668153,0.023148417463375405,9.39834401084713,0.0002762911876858221,11.54854125405191,0.002806742253402428,4.361817417894329,0.010641774415643386,6.001300732691425,0.017784648014660866,14.695718549718427,0.01484215127720625,11.912436155383656,0.002793354377807923,14.42562109483379,0.017443370242324275,11.722919198031706,0.002804211335487461,10.413978732690767,0.017283554752252822,11.420111392974505,0.023764645958581784,6561.090400481291,0.0006949231220255569,6559.236711453399,1.3479393466298005e-7,5.524199255685848,0.020457503815571678,7.1212158800434056,0.01595088503096952,6612.3649901024,0.21925083420076952,6611.968049753388,0.17500042640866512,6603.260777721857,0.0008633415700317259,6603.976976506816,0.00039896848258275667,7.662874514821037,0.08221180732535047,7.031376483704902,0.08471586160485302,451.84581649921125,0.0,451.88154440841686,9.702978409631413e-10,4.488037047207285,0.054071179423876396,5.986062800913346,0.045146951188891,535.9281565274594,0.0011340970504238425,461.2620619057685,5.551115123125783e-19,476.9526314326824,3.6311233165711163e-5,459.05781338691594,1.0450843169473867e-7,7.6491747915342145,0.026712790010675534,8.684205054671743,0.04713053802961858,451.4302867193108,3.964606420936434e-15,452.75819676134734,3.2676683581200906e-12,3.846437467400593,0.048726744424392406,5.991565213052685,0.04656137045094742,542.1055169723202,0.0007357281877104138,463.4845500630644,1.1102230246251566e-18,477.90949608497596,1.7289125504593717e-5,460.51708830534824,3.9694433935699715e-7,7.759780991845167,0.02817328529937398,8.684205054671743,0.0446189067621747
10.273284503665893,0.007383765903227031,12.970914445648974,0.013455436868676212,2.394392353354059,0.020939142748623966,5.269868113014586,0.030109499133948857,13.972298808982982,0.007872067693247413,14.277899955196622,0.009911767848160091,12.634809389115022,0.008547726995843443,13.551243069681696,0.012224150979213286,6.762391096253172,0.016161421041426136,8.471032656500421,0.024429435428930564,9.606417747113065,0.0003980928868447087,11.745749916779788,0.0031411106682362145,4.7050450548262,0.011513520532372184,6.350117775595434,0.018758421365685556,14.879752370653025,0.01525289733429347,12.115195284757553,0.0030702742747637235,14.605237046851872,0.01757370033716073,11.92251037325602,0.0030815542957667776,10.709886039160677,0.018750141446261002,11.715923619440018,0.02517278306872209,6561.409029156,0.0003016667187156408,6559.564073291331,0.0,5.764134150946532,0.01880430037452379,7.390654393531104,0.017827559656643885,6612.658911961277,0.2691388900418299,6612.128859059537,0.2390538298347549,6603.336216826945,0.0006781319847264111,6604.042791599733,0.0003944742669925261,7.970426847924586,0.07938125512374881,7.364223359926531,0.08155296180843971,452.8940208945723,0.0,452.93281503774375,1.8476143559542634e-10,4.844811666630427,0.0534162131095811,6.304108338883681,0.045134839541966204,536.4896114650181,0.0009938294979765776,462.2705570700202,5.551115123125783e-19,477.8568379220982,5.752432811502173e-5,460.0709054274289,3.2124164024815996e-7,7.949187585463917,0.02904259252606214,8.968170867777609,0.05112232897127369,452.46545979343,3.5749181392930043e-16,453.81522239295435,4.027755906577113e-13,4.189903553177327,0.04826652800888557,6.317277380292179,0.046847327878870394,542.625518259571,0.0008877693982110191,464.48184928689284,5.551115123125783e-19,478.8046310293949,2.9353317462297303e-5,461.5277109672808,1.0511275637686834e-6,8.065830898948343,0.030061908453627162,8.968170867777609,0.04818566841859329
10.786652464238085,0.007939294393182509,13.507759887449778,0.014085038626379859,2.750386174561082,0.022396750598145845,5.627822945880498,0.030378491304859128,14.589675205691911,0.00859387582386241,14.842989719681714,0.010752046468659283,13.198124201884863,0.009187846179891507,14.10255026543474,0.013025128991131925,7.041723519934224,0.017604369901121148,8.747079386319312,0.025642426570604337,9.814491483379001,0.0005676732672369845,11.942958579507666,0.0035715862766301045,5.048272691758071,0.012380070086015573,6.698934818499443,0.019643965060096493,15.063786191587623,0.01567488605554849,12.31795441413145,0.0034227986604344262,14.784852998869953,0.017732143207871833,12.122101548480334,0.0034416476898970973,11.005793345630588,0.02018329970754402,12.011735845905529,0.026515610443044468,6561.727657830708,9.255863531189234e-5,6559.891435129262,1.4479916064402686e-7,6.004069046207217,0.018484426580478757,7.660092907018804,0.019232783236992762,6612.952833820155,0.27622747261413494,6612.289668365686,0.2846303470342351,6603.411655932033,0.0005432585939308954,6604.108606692651,0.0004132217204397604,8.277979181028137,0.07623874699498885,7.697070236148161,0.07787496687099013,453.9422252899334,0.0,453.9840856670706,3.097799794460343e-11,5.201586286053571,0.05262416456242331,6.622153876854017,0.04583217437552351,537.0510664025769,0.0008773528432984465,463.27905223427183,0.0,478.761044411514,8.142872473310581e-5,461.0839974679418,8.668523519095306e-7,8.249200379393619,0.03140476254940179,9.252136680883472,0.054789670270104375,453.5006328675492,3.219646771412954e-17,454.8722480245614,4.3520742565306136e-14,4.5333696389540625,0.04752615000473579,6.642989547531672,0.04763280862176233,543.1455195468218,0.0011015347244244262,465.4791485107213,5.551115123125783e-19,479.6997659738139,4.552226494564882e-5,462.5383336292134,2.441768092087404e-6,8.371880806051518,0.03193165403200733,9.252136680883472,0.051411982835183404
11.300020424810276,0.008505202536901799,14.044605329250581,0.014649654463474736,3.1063799957681044,0.023732796501317245,5.98577777874641,0.030484376811292617,15.207051602400842,0.009308001415982117,15.408079484166807,0.011556891222944357,13.761439014654705,0.009817108801888012,14.653857461187785,0.013754524293832488,7.321055943615276,0.01904837973570108,9.023126116138203,0.026772290865385986,10.022565219644937,0.0007986951313671676,12.140167242235544,0.0041002267465229305,5.391500328689942,0.013239057806263563,7.0477518614034524,0.020444440121996487,15.24782001252222,0.016116638553191235,12.520713543505346,0.003850219958990796,14.964468950888033,0.017931399472713307,12.321692723704649,0.003886971099052027,11.301700652100498,0.02157015237325756,12.30754807237104,0.02778016320062551,6562.046286505417,3.6738039487405065e-5,6560.218796967194,0.0,6.244003941467901,0.018983229582365722,7.929531420506502,0.019839164446102675,6613.2467556790325,0.2564003451145868,6612.450477671835,0.3024282214589511,6603.48709503712,0.00045524658630299533,6604.174421785569,0.00045325070186954977,8.585531514131686,0.07284175548412328,8.029917112369791,0.07383222756656416,454.99042968529443,0.0,455.0353562963975,4.572335843278097e-12,5.558360905476714,0.051798129490194675,6.940199414824352,0.04692415287799214,537.6125213401357,0.0007918115217473273,464.2875473985235,0.0,479.6652509009297,0.00010299588670827198,462.09708950845476,2.053724934731882e-6,8.549213173323322,0.03378005587501774,9.536102493989336,0.05800487278520158,454.5358059416684,4.440892098500626e-18,455.9292736561684,4.1222580904332065e-15,4.876835724730798,0.04660961754166408,6.968701714771165,0.04863588670716455,543.6655208340727,0.0013725469159354198,466.47644773454977,3.3306690738754695e-18,480.59490091823284,6.449176184901706e-5,463.548956291146,4.974804188961901e-6,8.677930713154694,0.033784637400759425,9.536102493989336,0.05417973616182532
