Dataseed	_2D_or_3D_ontology	include_static_data	use_lowSR	dataset_kwargs	preprocess_wavs	use_full_mfcc	use_training_form	nbands	test_operators	T(entropy,2,0.01,0.6)K	T(entropy,2,0.01,0.6)accuracy	T(entropy,2,0.01,0.6)macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_sensitivity	T(entropy,2,0.01,0.6)safe_macro_specificity	T(entropy,2,0.01,0.6)safe_macro_PPV	T(entropy,2,0.01,0.6)safe_macro_NPV	T(entropy,2,0.01,0.6)safe_macro_F1	T(entropy,2,0.01,0.6)n_nodes	T(entropy,2,0.01,0.6)t	T(entropy,2,0.01,0.6)hash	T(entropy,4,0.01,0.6)K	T(entropy,4,0.01,0.6)accuracy	T(entropy,4,0.01,0.6)macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_sensitivity	T(entropy,4,0.01,0.6)safe_macro_specificity	T(entropy,4,0.01,0.6)safe_macro_PPV	T(entropy,4,0.01,0.6)safe_macro_NPV	T(entropy,4,0.01,0.6)safe_macro_F1	T(entropy,4,0.01,0.6)n_nodes	T(entropy,4,0.01,0.6)t	T(entropy,4,0.01,0.6)hash	T(entropy,2,0.01,0.7)K	T(entropy,2,0.01,0.7)accuracy	T(entropy,2,0.01,0.7)macro_sensitivity	T(entropy,2,0.01,0.7)safe_macro_sensitivity	T(entropy,2,0.01,0.7)safe_macro_specificity	T(entropy,2,0.01,0.7)safe_macro_PPV	T(entropy,2,0.01,0.7)safe_macro_NPV	T(entropy,2,0.01,0.7)safe_macro_F1	T(entropy,2,0.01,0.7)n_nodes	T(entropy,2,0.01,0.7)t	T(entropy,2,0.01,0.7)hash	T(entropy,4,0.01,0.7)K	T(entropy,4,0.01,0.7)accuracy	T(entropy,4,0.01,0.7)macro_sensitivity	T(entropy,4,0.01,0.7)safe_macro_sensitivity	T(entropy,4,0.01,0.7)safe_macro_specificity	T(entropy,4,0.01,0.7)safe_macro_PPV	T(entropy,4,0.01,0.7)safe_macro_NPV	T(entropy,4,0.01,0.7)safe_macro_F1	T(entropy,4,0.01,0.7)n_nodes	T(entropy,4,0.01,0.7)t	T(entropy,4,0.01,0.7)hash	T(gini,2,0.01,0.3)K	T(gini,2,0.01,0.3)accuracy	T(gini,2,0.01,0.3)macro_sensitivity	T(gini,2,0.01,0.3)safe_macro_sensitivity	T(gini,2,0.01,0.3)safe_macro_specificity	T(gini,2,0.01,0.3)safe_macro_PPV	T(gini,2,0.01,0.3)safe_macro_NPV	T(gini,2,0.01,0.3)safe_macro_F1	T(gini,2,0.01,0.3)n_nodes	T(gini,2,0.01,0.3)t	T(gini,2,0.01,0.3)hash	T(gini,4,0.01,0.3)K	T(gini,4,0.01,0.3)accuracy	T(gini,4,0.01,0.3)macro_sensitivity	T(gini,4,0.01,0.3)safe_macro_sensitivity	T(gini,4,0.01,0.3)safe_macro_specificity	T(gini,4,0.01,0.3)safe_macro_PPV	T(gini,4,0.01,0.3)safe_macro_NPV	T(gini,4,0.01,0.3)safe_macro_F1	T(gini,4,0.01,0.3)n_nodes	T(gini,4,0.01,0.3)t	T(gini,4,0.01,0.3)hash	T(gini,2,0.01,0.4)K	T(gini,2,0.01,0.4)accuracy	T(gini,2,0.01,0.4)macro_sensitivity	T(gini,2,0.01,0.4)safe_macro_sensitivity	T(gini,2,0.01,0.4)safe_macro_specificity	T(gini,2,0.01,0.4)safe_macro_PPV	T(gini,2,0.01,0.4)safe_macro_NPV	T(gini,2,0.01,0.4)safe_macro_F1	T(gini,2,0.01,0.4)n_nodes	T(gini,2,0.01,0.4)t	T(gini,2,0.01,0.4)hash	T(gini,4,0.01,0.4)K	T(gini,4,0.01,0.4)accuracy	T(gini,4,0.01,0.4)macro_sensitivity	T(gini,4,0.01,0.4)safe_macro_sensitivity	T(gini,4,0.01,0.4)safe_macro_specificity	T(gini,4,0.01,0.4)safe_macro_PPV	T(gini,4,0.01,0.4)safe_macro_NPV	T(gini,4,0.01,0.4)safe_macro_F1	T(gini,4,0.01,0.4)n_nodes	T(gini,4,0.01,0.4)t	T(gini,4,0.01,0.4)hash	RF(0.7,50,half,all)K	RF(0.7,50,half,all)accuracy	RF(0.7,50,half,all)macro_sensitivity	RF(0.7,50,half,all)safe_macro_sensitivity	RF(0.7,50,half,all)safe_macro_specificity	RF(0.7,50,half,all)safe_macro_PPV	RF(0.7,50,half,all)safe_macro_NPV	RF(0.7,50,half,all)safe_macro_F1	RF(0.7,50,half,all)oob_error	RF(0.7,50,half,all)n_nodes	RF(0.7,50,half,all)σ² K	RF(0.7,50,half,all)σ² accuracy	RF(0.7,50,half,all)σ² macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_sensitivity	RF(0.7,50,half,all)σ² safe_macro_specificity	RF(0.7,50,half,all)σ² safe_macro_PPV	RF(0.7,50,half,all)σ² safe_macro_NPV	RF(0.7,50,half,all)σ² safe_macro_F1	RF(0.7,50,half,all)σ² oob_error	RF(0.7,50,half,all)σ² n_nodes	RF(0.7,50,half,all)t	RF(0.7,50,half,all)hash	RF(0.7,100,half,all)K	RF(0.7,100,half,all)accuracy	RF(0.7,100,half,all)macro_sensitivity	RF(0.7,100,half,all)safe_macro_sensitivity	RF(0.7,100,half,all)safe_macro_specificity	RF(0.7,100,half,all)safe_macro_PPV	RF(0.7,100,half,all)safe_macro_NPV	RF(0.7,100,half,all)safe_macro_F1	RF(0.7,100,half,all)oob_error	RF(0.7,100,half,all)n_nodes	RF(0.7,100,half,all)σ² K	RF(0.7,100,half,all)σ² accuracy	RF(0.7,100,half,all)σ² macro_sensitivity	RF(0.7,100,half,all)σ² safe_macro_sensitivity	RF(0.7,100,half,all)σ² safe_macro_specificity	RF(0.7,100,half,all)σ² safe_macro_PPV	RF(0.7,100,half,all)σ² safe_macro_NPV	RF(0.7,100,half,all)σ² safe_macro_F1	RF(0.7,100,half,all)σ² oob_error	RF(0.7,100,half,all)σ² n_nodes	RF(0.7,100,half,all)t	RF(0.7,100,half,all)hash	
1	(false,"Interval")	true	true	(120,100)	Any["NG","Normalize"]	false	stump_with_memoization	40	TestOp_80	31.82	65.91	??? macro_sensitivity ???	68.18	63.64	65.22	66.67	66.67	9	37.924	6eda76726eb1d601f0fcadb55e446ee0c7501892b8a3b9c9c2912cc2daaac67c	31.82	65.91	??? macro_sensitivity ???	68.18	63.64	65.22	66.67	66.67	9	11.841	6eda76726eb1d601f0fcadb55e446ee0c7501892b8a3b9c9c2912cc2daaac67c	0.0	50.0	??? macro_sensitivity ???	0.0	100.0	NaN	50.0	0.0	1	0.011	eb944795b9eef437b03c66b5abb2dfcb9c109c4f0e18e534f12aecf0fe6ee376	0.0	50.0	??? macro_sensitivity ???	0.0	100.0	NaN	50.0	0.0	1	0.001	eb944795b9eef437b03c66b5abb2dfcb9c109c4f0e18e534f12aecf0fe6ee376	45.45	72.73	??? macro_sensitivity ???	72.73	72.73	72.73	72.73	72.73	11	14.514	2d9c5e2f51cb6773fe0ade808cf3282e8ae5cb3bc58373f8af8ce116fab2866b	45.45	72.73	??? macro_sensitivity ???	72.73	72.73	72.73	72.73	72.73	11	11.389	2d9c5e2f51cb6773fe0ade808cf3282e8ae5cb3bc58373f8af8ce116fab2866b	36.36	68.18	??? macro_sensitivity ???	63.64	72.73	70.0	66.67	66.67	9	9.87	1455d3bb8091c09d92d65d5ad0518ede65b0ea037077fc5b53152f807fb2196e	36.36	68.18	??? macro_sensitivity ???	63.64	72.73	70.0	66.67	66.67	9	9.65	1455d3bb8091c09d92d65d5ad0518ede65b0ea037077fc5b53152f807fb2196e	41.82	70.91	??? macro_sensitivity ???	72.73	69.09	70.48	71.69	71.46	0.0	110840.0		0.35	0.09	??? macro_sensitivity ???	0.1	0.56	0.2	0.03	0.04	0.0	42280.0		0.0	("cfc14da817dca164ec24e1042105ce9566f341f50c3ef843b5a97e387c5aa8eb", "fd74f4eda79b89d6ca515297da54a8aeade1957a79c7ffb04296c71467e73dd7", "d93f6cd2e8473e073ceb518731b9167835f244c0b43b77fbbc4f836dc559b439", "e3508df5c69222b0b4b8fcb9675a2cf9c395efcd109274a9e099a019e2310197", "a7aa402450f58ff21c68477756f85db0a8cde741cc284b84034922e8723902d1")	44.55	72.27	??? macro_sensitivity ???	71.82	72.73	72.51	72.13	72.12	25.68	222840.0		0.25	0.06	??? macro_sensitivity ???	0.14	0.1	0.07	0.08	0.07	0.01	63680.0		525.625	("6ea01aed1baf47bd87eae502c6e7dd98b416ca3db1fd2b14f8926d83902e5042", "50958c0dcf1dc19e831d6b58c3169e61163f71b0a5a09edfdf16dfe34bd9b5c4", "cd586433e02ef041e093bcbda35e925fff9045261c9b1bcf117b4a1492302f3e", "9f4b276eab605ca2396e20897eb4a2dabadabc72554fa6fb13c8490e69144a70", "5549c8819c3b4f1b4e7c8edacea866c4522826941347fc1a08e611c1d59c06f0")	
