951916721e83f69b0bc5618bacc16d2701e0624a2add874e79f2b75ee1dfbbff;TestOp_80;3;40;false;Any[];1;(max_points = 3, ma_size = 75, ma_step = 50);(wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false);UInt32[0x00000001]
32f1c1b0188223c81996a3b4c75bfd28bee372d194c8a7b610581b3f3cc08efe;TestOp_80;3;40;false;Any[];1;(max_points = 10, ma_size = 75, ma_step = 50);(wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false);UInt32[0x00000001]
bb0eda8f922f1bdec71f259f776f0882cf964d2bb1165612e8d91d9e0cd7ee70;TestOp_80;3;40;false;Any[];1;(max_points = 20, ma_size = 75, ma_step = 50);(wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false);UInt32[0x00000001]
